"","asd_desc","agg_level_desc","year","crop","info","class_desc","domain_desc","unit_desc","commodity_desc","value"
"142","","STATE",1990,"HAY, ALFALFA ","ACRES HARVESTED","ALFALFA","TOTAL","ACRES","HAY",960000
"143","","STATE",1990,"HAY, ALFALFA ","PRICE RECEIVED, MEASURED IN $ / TON","ALFALFA","TOTAL","$ / TON","HAY",84
"144","NORTH","AGRICULTURAL DISTRICT",1990,"HAY, ALFALFA ","YIELD, MEASURED IN TONS / ACRE","ALFALFA","TOTAL","TONS / ACRE","HAY",2.38
"145","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"HAY, ALFALFA ","YIELD, MEASURED IN TONS / ACRE","ALFALFA","TOTAL","TONS / ACRE","HAY",4.93
"146","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"HAY, ALFALFA ","YIELD, MEASURED IN TONS / ACRE","ALFALFA","TOTAL","TONS / ACRE","HAY",4.3
"147","EAST","AGRICULTURAL DISTRICT",1990,"HAY, ALFALFA ","YIELD, MEASURED IN TONS / ACRE","ALFALFA","TOTAL","TONS / ACRE","HAY",3.51
"148","","STATE",1990,"HAY, ALFALFA ","YIELD, MEASURED IN TONS / ACRE","ALFALFA","TOTAL","TONS / ACRE","HAY",3.9
"149","NORTH","AGRICULTURAL DISTRICT",1990,"HAY, ALFALFA, IRRIGATED ","ACRES HARVESTED","ALFALFA","TOTAL","ACRES","HAY",6000
"150","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"HAY, ALFALFA, IRRIGATED ","ACRES HARVESTED","ALFALFA","TOTAL","ACRES","HAY",141000
"151","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"HAY, ALFALFA, IRRIGATED ","ACRES HARVESTED","ALFALFA","TOTAL","ACRES","HAY",230000
"152","EAST","AGRICULTURAL DISTRICT",1990,"HAY, ALFALFA, IRRIGATED ","ACRES HARVESTED","ALFALFA","TOTAL","ACRES","HAY",378000
"153","","STATE",1990,"HAY, ALFALFA, IRRIGATED ","ACRES HARVESTED","ALFALFA","TOTAL","ACRES","HAY",755000
"154","NORTH","AGRICULTURAL DISTRICT",1990,"HAY, ALFALFA, IRRIGATED ","YIELD, MEASURED IN TONS / ACRE","ALFALFA","TOTAL","TONS / ACRE","HAY",3.33
"155","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"HAY, ALFALFA, IRRIGATED ","YIELD, MEASURED IN TONS / ACRE","ALFALFA","TOTAL","TONS / ACRE","HAY",5.47
"156","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"HAY, ALFALFA, IRRIGATED ","YIELD, MEASURED IN TONS / ACRE","ALFALFA","TOTAL","TONS / ACRE","HAY",5
"157","EAST","AGRICULTURAL DISTRICT",1990,"HAY, ALFALFA, IRRIGATED ","YIELD, MEASURED IN TONS / ACRE","ALFALFA","TOTAL","TONS / ACRE","HAY",3.93
"158","","STATE",1990,"HAY, ALFALFA, IRRIGATED ","YIELD, MEASURED IN TONS / ACRE","ALFALFA","TOTAL","TONS / ACRE","HAY",4.54
"159","NORTH","AGRICULTURAL DISTRICT",1990,"HAY, ALFALFA, NON-IRRIGATED ","ACRES HARVESTED","ALFALFA","TOTAL","ACRES","HAY",62000
"160","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"HAY, ALFALFA, NON-IRRIGATED ","ACRES HARVESTED","ALFALFA","TOTAL","ACRES","HAY",23000
"161","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"HAY, ALFALFA, NON-IRRIGATED ","ACRES HARVESTED","ALFALFA","TOTAL","ACRES","HAY",47000
"162","EAST","AGRICULTURAL DISTRICT",1990,"HAY, ALFALFA, NON-IRRIGATED ","ACRES HARVESTED","ALFALFA","TOTAL","ACRES","HAY",73000
"163","","STATE",1990,"HAY, ALFALFA, NON-IRRIGATED ","ACRES HARVESTED","ALFALFA","TOTAL","ACRES","HAY",205000
"164","NORTH","AGRICULTURAL DISTRICT",1990,"HAY, ALFALFA, NON-IRRIGATED ","YIELD, MEASURED IN TONS / ACRE","ALFALFA","TOTAL","TONS / ACRE","HAY",2.29
"165","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"HAY, ALFALFA, NON-IRRIGATED ","YIELD, MEASURED IN TONS / ACRE","ALFALFA","TOTAL","TONS / ACRE","HAY",1.64
"166","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"HAY, ALFALFA, NON-IRRIGATED ","YIELD, MEASURED IN TONS / ACRE","ALFALFA","TOTAL","TONS / ACRE","HAY",0.88
"167","EAST","AGRICULTURAL DISTRICT",1990,"HAY, ALFALFA, NON-IRRIGATED ","YIELD, MEASURED IN TONS / ACRE","ALFALFA","TOTAL","TONS / ACRE","HAY",1.32
"168","","STATE",1990,"HAY, ALFALFA, NON-IRRIGATED ","YIELD, MEASURED IN TONS / ACRE","ALFALFA","TOTAL","TONS / ACRE","HAY",1.55
"169","","STATE",1990,"HAY ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","HAY",NA
"170","","STATE",1990,"HAY ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","HAY",83
"171","","STATE",1990,"HAY ","YIELD, MEASURED IN TONS / ACRE","ALL CLASSES","TOTAL","TONS / ACRE","HAY",3.61
"172","","STATE",1990,"HOPS ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","HOPS",2700
"173","","STATE",1990,"HOPS ","PRICE RECEIVED, MEASURED IN $ / LB","ALL CLASSES","TOTAL","$ / LB","HOPS",1.5
"174","","STATE",1990,"HOPS ","YIELD, MEASURED IN LB / ACRE","ALL CLASSES","TOTAL","LB / ACRE","HOPS",1500
"175","","STATE",1990,"LENTILS ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","LENTILS",40000
"176","","STATE",1990,"LENTILS ","PRICE RECEIVED, MEASURED IN $ / CWT","ALL CLASSES","TOTAL","$ / CWT","LENTILS",23.2
"177","","STATE",1990,"LENTILS ","YIELD, MEASURED IN LB / ACRE","ALL CLASSES","TOTAL","LB / ACRE","LENTILS",700
"178","NORTH","AGRICULTURAL DISTRICT",1990,"OATS ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","OATS",12000
"179","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"OATS ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","OATS",5000
"180","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"OATS ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","OATS",2500
"181","EAST","AGRICULTURAL DISTRICT",1990,"OATS ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","OATS",10500
"182","","STATE",1990,"OATS ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","OATS",30000
"183","","STATE",1990,"OATS ","PRICE RECEIVED, MEASURED IN $ / BU","ALL CLASSES","TOTAL","$ / BU","OATS",1.47
"184","NORTH","AGRICULTURAL DISTRICT",1990,"OATS ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","OATS",65.6
"185","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"OATS ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","OATS",74.4
"186","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"OATS ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","OATS",75.6
"187","EAST","AGRICULTURAL DISTRICT",1990,"OATS ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","OATS",60.2
"188","","STATE",1990,"OATS ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","OATS",66
"189","NORTH","AGRICULTURAL DISTRICT",1990,"OATS ","YIELD, MEASURED IN BU / NET PLANTED ACRE","ALL CLASSES","TOTAL","BU / NET PLANTED ACRE","OATS",49.2
"190","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"OATS ","YIELD, MEASURED IN BU / NET PLANTED ACRE","ALL CLASSES","TOTAL","BU / NET PLANTED ACRE","OATS",28.6
"191","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"OATS ","YIELD, MEASURED IN BU / NET PLANTED ACRE","ALL CLASSES","TOTAL","BU / NET PLANTED ACRE","OATS",13.5
"192","EAST","AGRICULTURAL DISTRICT",1990,"OATS ","YIELD, MEASURED IN BU / NET PLANTED ACRE","ALL CLASSES","TOTAL","BU / NET PLANTED ACRE","OATS",37.2
"193","","STATE",1990,"OATS ","YIELD, MEASURED IN BU / NET PLANTED ACRE","ALL CLASSES","TOTAL","BU / NET PLANTED ACRE","OATS",33
"194","","STATE",1990,"PEAS, AUSTRIAN WINTER ","ACRES HARVESTED","AUSTRIAN WINTER","TOTAL","ACRES","PEAS",11000
"195","","STATE",1990,"PEAS, AUSTRIAN WINTER ","PRICE RECEIVED, MEASURED IN $ / CWT","AUSTRIAN WINTER","TOTAL","$ / CWT","PEAS",14.7
"196","","STATE",1990,"PEAS, AUSTRIAN WINTER ","YIELD, MEASURED IN LB / ACRE","AUSTRIAN WINTER","TOTAL","LB / ACRE","PEAS",1100
"197","","STATE",1990,"PEAS, DRY EDIBLE ","ACRES HARVESTED","DRY EDIBLE","TOTAL","ACRES","PEAS",55000
"198","","STATE",1990,"PEAS, DRY EDIBLE ","PRICE RECEIVED, MEASURED IN $ / CWT","DRY EDIBLE","TOTAL","$ / CWT","PEAS",12.1
"199","","STATE",1990,"PEAS, DRY EDIBLE ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE","TOTAL","LB / ACRE","PEAS",1400
"200","","STATE",1990,"PEAS, WRINKLED SEED ","PRICE RECEIVED, MEASURED IN $ / CWT","WRINKLED SEED","TOTAL","$ / CWT","PEAS",14.5
"201","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"SUGARBEETS ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","SUGARBEETS",65800
"202","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"SUGARBEETS ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","SUGARBEETS",102800
"203","EAST","AGRICULTURAL DISTRICT",1990,"SUGARBEETS ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","SUGARBEETS",17400
"204","","STATE",1990,"SUGARBEETS ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","SUGARBEETS",186000
"205","","STATE",1990,"SUGARBEETS ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","SUGARBEETS",41.7
"206","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"SUGARBEETS ","YIELD, MEASURED IN TONS / ACRE","ALL CLASSES","TOTAL","TONS / ACRE","SUGARBEETS",30.1
"207","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"SUGARBEETS ","YIELD, MEASURED IN TONS / ACRE","ALL CLASSES","TOTAL","TONS / ACRE","SUGARBEETS",23.3
"208","EAST","AGRICULTURAL DISTRICT",1990,"SUGARBEETS ","YIELD, MEASURED IN TONS / ACRE","ALL CLASSES","TOTAL","TONS / ACRE","SUGARBEETS",26.2
"209","","STATE",1990,"SUGARBEETS ","YIELD, MEASURED IN TONS / ACRE","ALL CLASSES","TOTAL","TONS / ACRE","SUGARBEETS",26
"210","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","WHEAT",405000
"211","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","WHEAT",121000
"212","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","WHEAT",249000
"213","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","WHEAT",595000
"214","","STATE",1990,"WHEAT ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","WHEAT",NA
"215","","STATE",1990,"WHEAT ","PRICE RECEIVED, MEASURED IN $ / BU","ALL CLASSES","TOTAL","$ / BU","WHEAT",2.53
"216","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","WHEAT",76.1
"217","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","WHEAT",88.5
"218","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","WHEAT",86.9
"219","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","WHEAT",61.3
"220","","STATE",1990,"WHEAT ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","WHEAT",72.7
"221","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT ","YIELD, MEASURED IN BU / NET PLANTED ACRE","ALL CLASSES","TOTAL","BU / NET PLANTED ACRE","WHEAT",73
"222","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT ","YIELD, MEASURED IN BU / NET PLANTED ACRE","ALL CLASSES","TOTAL","BU / NET PLANTED ACRE","WHEAT",86.8
"223","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT ","YIELD, MEASURED IN BU / NET PLANTED ACRE","ALL CLASSES","TOTAL","BU / NET PLANTED ACRE","WHEAT",85.4
"224","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT ","YIELD, MEASURED IN BU / NET PLANTED ACRE","ALL CLASSES","TOTAL","BU / NET PLANTED ACRE","WHEAT",59.5
"225","","STATE",1990,"WHEAT ","YIELD, MEASURED IN BU / NET PLANTED ACRE","ALL CLASSES","TOTAL","BU / NET PLANTED ACRE","WHEAT",70.5
"226","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, IRRIGATED ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","WHEAT",5000
"227","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, IRRIGATED ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","WHEAT",108000
"228","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, IRRIGATED ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","WHEAT",224000
"229","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, IRRIGATED ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","WHEAT",354000
"230","","STATE",1990,"WHEAT, IRRIGATED ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","WHEAT",691000
"231","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, IRRIGATED ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","WHEAT",70
"232","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, IRRIGATED ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","WHEAT",95.8
"233","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, IRRIGATED ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","WHEAT",94.7
"234","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, IRRIGATED ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","WHEAT",84.7
"235","","STATE",1990,"WHEAT, IRRIGATED ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","WHEAT",89.6
"236","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, IRRIGATED ","YIELD, MEASURED IN BU / NET PLANTED ACRE","ALL CLASSES","TOTAL","BU / NET PLANTED ACRE","WHEAT",70
"237","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, IRRIGATED ","YIELD, MEASURED IN BU / NET PLANTED ACRE","ALL CLASSES","TOTAL","BU / NET PLANTED ACRE","WHEAT",94.4
"238","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, IRRIGATED ","YIELD, MEASURED IN BU / NET PLANTED ACRE","ALL CLASSES","TOTAL","BU / NET PLANTED ACRE","WHEAT",93.6
"239","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, IRRIGATED ","YIELD, MEASURED IN BU / NET PLANTED ACRE","ALL CLASSES","TOTAL","BU / NET PLANTED ACRE","WHEAT",83.9
"240","","STATE",1990,"WHEAT, IRRIGATED ","YIELD, MEASURED IN BU / NET PLANTED ACRE","ALL CLASSES","TOTAL","BU / NET PLANTED ACRE","WHEAT",88.6
"241","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","WHEAT",4e+05
"242","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","WHEAT",13000
"243","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","WHEAT",25000
"244","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","WHEAT",241000
"245","","STATE",1990,"WHEAT, NON-IRRIGATED ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","WHEAT",679000
"246","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","WHEAT",76.2
"247","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","WHEAT",27.4
"248","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","WHEAT",17
"249","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","WHEAT",26.8
"250","","STATE",1990,"WHEAT, NON-IRRIGATED ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","WHEAT",55.5
"251","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED ","YIELD, MEASURED IN BU / NET PLANTED ACRE","ALL CLASSES","TOTAL","BU / NET PLANTED ACRE","WHEAT",73
"252","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED ","YIELD, MEASURED IN BU / NET PLANTED ACRE","ALL CLASSES","TOTAL","BU / NET PLANTED ACRE","WHEAT",25.8
"253","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED ","YIELD, MEASURED IN BU / NET PLANTED ACRE","ALL CLASSES","TOTAL","BU / NET PLANTED ACRE","WHEAT",15.9
"254","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED ","YIELD, MEASURED IN BU / NET PLANTED ACRE","ALL CLASSES","TOTAL","BU / NET PLANTED ACRE","WHEAT",25.3
"255","","STATE",1990,"WHEAT, NON-IRRIGATED ","YIELD, MEASURED IN BU / NET PLANTED ACRE","ALL CLASSES","TOTAL","BU / NET PLANTED ACRE","WHEAT",52.9
"256","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED, CONTINUOUS CROP ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","WHEAT",172000
"257","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED, CONTINUOUS CROP ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","WHEAT",3500
"258","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED, CONTINUOUS CROP ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","WHEAT",6800
"259","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED, CONTINUOUS CROP ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","WHEAT",55700
"260","","STATE",1990,"WHEAT, NON-IRRIGATED, CONTINUOUS CROP ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","WHEAT",238000
"261","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED, CONTINUOUS CROP ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","WHEAT",69.2
"262","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED, CONTINUOUS CROP ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","WHEAT",21.7
"263","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED, CONTINUOUS CROP ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","WHEAT",13.2
"264","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED, CONTINUOUS CROP ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","WHEAT",22.4
"265","","STATE",1990,"WHEAT, NON-IRRIGATED, CONTINUOUS CROP ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","WHEAT",55.9
"266","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED, CONTINUOUS CROP ","YIELD, MEASURED IN BU / NET PLANTED ACRE","ALL CLASSES","TOTAL","BU / NET PLANTED ACRE","WHEAT",66.4
"267","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED, CONTINUOUS CROP ","YIELD, MEASURED IN BU / NET PLANTED ACRE","ALL CLASSES","TOTAL","BU / NET PLANTED ACRE","WHEAT",21.7
"268","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED, CONTINUOUS CROP ","YIELD, MEASURED IN BU / NET PLANTED ACRE","ALL CLASSES","TOTAL","BU / NET PLANTED ACRE","WHEAT",12
"269","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED, CONTINUOUS CROP ","YIELD, MEASURED IN BU / NET PLANTED ACRE","ALL CLASSES","TOTAL","BU / NET PLANTED ACRE","WHEAT",21.3
"270","","STATE",1990,"WHEAT, NON-IRRIGATED, CONTINUOUS CROP ","YIELD, MEASURED IN BU / NET PLANTED ACRE","ALL CLASSES","TOTAL","BU / NET PLANTED ACRE","WHEAT",53.5
"271","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","WHEAT",228000
"272","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","WHEAT",9500
"273","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","WHEAT",18200
"274","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","WHEAT",185300
"275","","STATE",1990,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","WHEAT",441000
"276","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","WHEAT",81.5
"277","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","WHEAT",29.5
"278","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","WHEAT",18.4
"279","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","WHEAT",28.2
"280","","STATE",1990,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","WHEAT",55.3
"281","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","YIELD, MEASURED IN BU / NET PLANTED ACRE","ALL CLASSES","TOTAL","BU / NET PLANTED ACRE","WHEAT",77.9
"282","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","YIELD, MEASURED IN BU / NET PLANTED ACRE","ALL CLASSES","TOTAL","BU / NET PLANTED ACRE","WHEAT",27.2
"283","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","YIELD, MEASURED IN BU / NET PLANTED ACRE","ALL CLASSES","TOTAL","BU / NET PLANTED ACRE","WHEAT",17.4
"284","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","YIELD, MEASURED IN BU / NET PLANTED ACRE","ALL CLASSES","TOTAL","BU / NET PLANTED ACRE","WHEAT",26.5
"285","","STATE",1990,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","YIELD, MEASURED IN BU / NET PLANTED ACRE","ALL CLASSES","TOTAL","BU / NET PLANTED ACRE","WHEAT",52.5
"286","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM) ","ACRES HARVESTED","SPRING, (EXCL DURUM)","TOTAL","ACRES","WHEAT",30000
"287","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM) ","ACRES HARVESTED","SPRING, (EXCL DURUM)","TOTAL","ACRES","WHEAT",34000
"288","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM) ","ACRES HARVESTED","SPRING, (EXCL DURUM)","TOTAL","ACRES","WHEAT",110000
"289","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM) ","ACRES HARVESTED","SPRING, (EXCL DURUM)","TOTAL","ACRES","WHEAT",276000
"290","","STATE",1990,"WHEAT, SPRING, (EXCL DURUM) ","ACRES HARVESTED","SPRING, (EXCL DURUM)","TOTAL","ACRES","WHEAT",450000
"291","","STATE",1990,"WHEAT, SPRING, (EXCL DURUM) ","PRICE RECEIVED, MEASURED IN $ / BU","SPRING, (EXCL DURUM)","TOTAL","$ / BU","WHEAT",2.51
