,asd_desc,agg_level_desc,year,crop,info,class_desc,domain_desc,unit_desc,commodity_desc,value
52,,NATIONAL,2005,"CHICKPEAS, SMALL ","PRICE RECEIVED, MEASURED IN $ / CWT",SMALL,TOTAL,$ / CWT,CHICKPEAS,14.2
53,,NATIONAL,2005,"CHICKPEAS, SMALL ","PRICE RECEIVED, MEASURED IN $ / CWT",SMALL,TOTAL,$ / CWT,CHICKPEAS,11.7
54,,NATIONAL,2005,"CHICKPEAS, SMALL ","YIELD, MEASURED IN LB / ACRE",SMALL,TOTAL,LB / ACRE,CHICKPEAS,1505
315,,NATIONAL,2005,COFFEE ,ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,COFFEE,6100
316,,NATIONAL,2005,COFFEE ,"PRICE RECEIVED, MEASURED IN $ / LB",ALL CLASSES,TOTAL,$ / LB,COFFEE,4.55
317,,NATIONAL,2005,COFFEE ,"YIELD, MEASURED IN LB / ACRE",ALL CLASSES,TOTAL,LB / ACRE,COFFEE,1340
55,,NATIONAL,2005,"CORN, GRAIN ",ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,CORN,NA
56,,NATIONAL,2005,"CORN, GRAIN ","PRICE RECEIVED, MEASURED IN $ / BU",ALL CLASSES,TOTAL,$ / BU,CORN,2
57,,NATIONAL,2005,"CORN, GRAIN ","PRICE RECEIVED, MEASURED IN $ / BU",ALL CLASSES,TOTAL,$ / BU,CORN,1.96
58,,NATIONAL,2005,"CORN, GRAIN ","PRICE RECEIVED, MEASURED IN PCT OF PARITY",ALL CLASSES,TOTAL,PCT OF PARITY,CORN,27
59,,NATIONAL,2005,"CORN, GRAIN ","YIELD, MEASURED IN BU / ACRE",ALL CLASSES,TOTAL,BU / ACRE,CORN,147.9
60,,NATIONAL,2005,"CORN, SILAGE ",ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,CORN,NA
61,,NATIONAL,2005,"CORN, SILAGE ","YIELD, MEASURED IN TONS / ACRE",ALL CLASSES,TOTAL,TONS / ACRE,CORN,18
62,,NATIONAL,2005,COTTON ,ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,COTTON,NA
63,,NATIONAL,2005,COTTON ,"PRICE RECEIVED, MEASURED IN $ / LB",ALL CLASSES,TOTAL,$ / LB,COTTON,0.497
64,,NATIONAL,2005,COTTON ,"YIELD, MEASURED IN LB / ACRE",ALL CLASSES,TOTAL,LB / ACRE,COTTON,831
65,,NATIONAL,2005,"COTTON, COTTONSEED ","PRICE RECEIVED, MEASURED IN $ / TON",COTTONSEED,TOTAL,$ / TON,COTTON,96
66,,NATIONAL,2005,"COTTON, COTTONSEED ","PRICE RECEIVED, MEASURED IN PCT OF PARITY",COTTONSEED,TOTAL,PCT OF PARITY,COTTON,33
67,,NATIONAL,2005,"COTTON, PIMA ",ACRES HARVESTED,PIMA,TOTAL,ACRES,COTTON,268600
68,,NATIONAL,2005,"COTTON, PIMA ","PRICE RECEIVED, MEASURED IN $ / LB",PIMA,TOTAL,$ / LB,COTTON,1.24
69,,NATIONAL,2005,"COTTON, PIMA ","YIELD, MEASURED IN LB / ACRE",PIMA,TOTAL,LB / ACRE,COTTON,1127
70,,NATIONAL,2005,"COTTON, UPLAND ",ACRES HARVESTED,UPLAND,TOTAL,ACRES,COTTON,NA
71,,NATIONAL,2005,"COTTON, UPLAND ","PRICE RECEIVED, MEASURED IN $ / LB",UPLAND,TOTAL,$ / LB,COTTON,0.477
72,,NATIONAL,2005,"COTTON, UPLAND ","PRICE RECEIVED, MEASURED IN $ / LB",UPLAND,TOTAL,$ / LB,COTTON,0.427
73,,NATIONAL,2005,"COTTON, UPLAND ","PRICE RECEIVED, MEASURED IN PCT OF PARITY",UPLAND,TOTAL,PCT OF PARITY,COTTON,25
74,,NATIONAL,2005,"COTTON, UPLAND ","YIELD, MEASURED IN LB / ACRE",UPLAND,TOTAL,LB / ACRE,COTTON,825
318,,NATIONAL,2005,CRANBERRIES ,"PRICE RECEIVED, MEASURED IN $ / BARREL",ALL CLASSES,TOTAL,$ / BARREL,CRANBERRIES,35.2
319,,NATIONAL,2005,"CRANBERRIES, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / BARREL",ALL CLASSES,TOTAL,$ / BARREL,CRANBERRIES,56
320,,NATIONAL,2005,"CRANBERRIES, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / BARREL",ALL CLASSES,TOTAL,$ / BARREL,CRANBERRIES,34
535,,NATIONAL,2005,"CUCUMBERS, FRESH MARKET ",ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,CUCUMBERS,51970
536,,NATIONAL,2005,"CUCUMBERS, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / CWT",ALL CLASSES,TOTAL,$ / CWT,CUCUMBERS,22.9
537,,NATIONAL,2005,"CUCUMBERS, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / CWT",ALL CLASSES,TOTAL,$ / CWT,CUCUMBERS,23.1
538,,NATIONAL,2005,"CUCUMBERS, FRESH MARKET ","YIELD, MEASURED IN CWT / ACRE",ALL CLASSES,TOTAL,CWT / ACRE,CUCUMBERS,178
539,,NATIONAL,2005,"CUCUMBERS, PROCESSING, PICKLES ",ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,CUCUMBERS,110500
540,,NATIONAL,2005,"CUCUMBERS, PROCESSING, PICKLES ","PRICE RECEIVED, MEASURED IN $ / TON",ALL CLASSES,TOTAL,$ / TON,CUCUMBERS,256
541,,NATIONAL,2005,"CUCUMBERS, PROCESSING, PICKLES ","YIELD, MEASURED IN TONS / ACRE",ALL CLASSES,TOTAL,TONS / ACRE,CUCUMBERS,4.89
321,,NATIONAL,2005,DATES ,"PRICE RECEIVED, MEASURED IN $ / TON",ALL CLASSES,TOTAL,$ / TON,DATES,1430
322,,NATIONAL,2005,"DATES, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / TON",ALL CLASSES,TOTAL,$ / TON,DATES,1430
75,,NATIONAL,2005,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES ",ACRES HARVESTED,"PRINCIPAL, INCL POTATOES",TOTAL,ACRES,FIELD CROP TOTALS,NA
323,,NATIONAL,2005,FIGS ,"PRICE RECEIVED, MEASURED IN $ / TON",ALL CLASSES,TOTAL,$ / TON,FIGS,404
324,,NATIONAL,2005,"FIGS, PROCESSING, DRIED ","PRICE RECEIVED, MEASURED IN $ / TON",ALL CLASSES,TOTAL,$ / TON,FIGS,282
325,,NATIONAL,2005,"FIGS, PROCESSING, DRIED ","PRICE RECEIVED, MEASURED IN $ / TON, DRY BASIS",ALL CLASSES,TOTAL,"$ / TON, DRY BASIS",FIGS,847
326,,NATIONAL,2005,"FIGS, STANDARD, PROCESSING, DRIED ","PRICE RECEIVED, MEASURED IN $ / TON, DRY BASIS",STANDARD,TOTAL,"$ / TON, DRY BASIS",FIGS,1010
327,,NATIONAL,2005,"FIGS, SUB-STANDARD, PROCESSING, DRIED ","PRICE RECEIVED, MEASURED IN $ / TON, DRY BASIS",SUB-STANDARD,TOTAL,"$ / TON, DRY BASIS",FIGS,60
76,,NATIONAL,2005,FLAXSEED ,ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,FLAXSEED,955000
77,,NATIONAL,2005,FLAXSEED ,"PRICE RECEIVED, MEASURED IN $ / BU",ALL CLASSES,TOTAL,$ / BU,FLAXSEED,5.94
78,,NATIONAL,2005,FLAXSEED ,"PRICE RECEIVED, MEASURED IN $ / BU",ALL CLASSES,TOTAL,$ / BU,FLAXSEED,8.87
79,,NATIONAL,2005,FLAXSEED ,"PRICE RECEIVED, MEASURED IN PCT OF PARITY",ALL CLASSES,TOTAL,PCT OF PARITY,FLAXSEED,43
80,,NATIONAL,2005,FLAXSEED ,"YIELD, MEASURED IN BU / ACRE",ALL CLASSES,TOTAL,BU / ACRE,FLAXSEED,20.6
542,,NATIONAL,2005,GARLIC ,ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,GARLIC,29900
543,,NATIONAL,2005,GARLIC ,"PRICE RECEIVED, MEASURED IN $ / CWT",ALL CLASSES,TOTAL,$ / CWT,GARLIC,40.9
544,,NATIONAL,2005,GARLIC ,"PRICE RECEIVED, MEASURED IN $ / CWT",ALL CLASSES,TOTAL,$ / CWT,GARLIC,43.6
545,,NATIONAL,2005,GARLIC ,"YIELD, MEASURED IN CWT / ACRE",ALL CLASSES,TOTAL,CWT / ACRE,GARLIC,160
546,,NATIONAL,2005,GINGER ROOT ,ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,GINGER ROOT,120
547,,NATIONAL,2005,GINGER ROOT ,"PRICE RECEIVED, MEASURED IN $ / LB",ALL CLASSES,TOTAL,$ / LB,GINGER ROOT,0.8
548,,NATIONAL,2005,GINGER ROOT ,"YIELD, MEASURED IN LB / ACRE",ALL CLASSES,TOTAL,LB / ACRE,GINGER ROOT,42500
328,,NATIONAL,2005,GRAPEFRUIT ,"PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",ALL CLASSES,TOTAL,"$ / BOX, ON TREE EQUIV",GRAPEFRUIT,12.65
329,,NATIONAL,2005,GRAPEFRUIT ,"PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",ALL CLASSES,TOTAL,"$ / BOX, PHD EQUIV",GRAPEFRUIT,14.93
330,,NATIONAL,2005,GRAPEFRUIT ,"PRICE RECEIVED, MEASURED IN PCT OF PARITY",ALL CLASSES,TOTAL,PCT OF PARITY,GRAPEFRUIT,226
331,,NATIONAL,2005,GRAPEFRUIT ,"YIELD, MEASURED IN BOXES / ACRE",ALL CLASSES,TOTAL,BOXES / ACRE,GRAPEFRUIT,253
332,,NATIONAL,2005,"GRAPEFRUIT, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / BOX, FOB",ALL CLASSES,TOTAL,"$ / BOX, FOB",GRAPEFRUIT,29.9
333,,NATIONAL,2005,"GRAPEFRUIT, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",ALL CLASSES,TOTAL,"$ / BOX, ON TREE EQUIV",GRAPEFRUIT,18.79
334,,NATIONAL,2005,"GRAPEFRUIT, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",ALL CLASSES,TOTAL,"$ / BOX, PHD EQUIV",GRAPEFRUIT,21.05
335,,NATIONAL,2005,"GRAPEFRUIT, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",ALL CLASSES,TOTAL,"$ / BOX, ON TREE EQUIV",GRAPEFRUIT,2.83
336,,NATIONAL,2005,"GRAPEFRUIT, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",ALL CLASSES,TOTAL,"$ / BOX, PHD EQUIV",GRAPEFRUIT,5.13
337,,NATIONAL,2005,GRAPES ,"PRICE RECEIVED, MEASURED IN $ / TON",ALL CLASSES,TOTAL,$ / TON,GRAPES,447
342,,NATIONAL,2005,"GRAPES, EXCL RAISIN TYPE, PROCESSING, DRIED ","PRICE RECEIVED, MEASURED IN $ / TON",EXCL RAISIN TYPE,TOTAL,$ / TON,GRAPES,506
338,,NATIONAL,2005,"GRAPES, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / TON",ALL CLASSES,TOTAL,$ / TON,GRAPES,570
339,,NATIONAL,2005,"GRAPES, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / TON",ALL CLASSES,TOTAL,$ / TON,GRAPES,429
340,,NATIONAL,2005,"GRAPES, PROCESSING, JUICE ","PRICE RECEIVED, MEASURED IN $ / TON",ALL CLASSES,TOTAL,$ / TON,GRAPES,148
341,,NATIONAL,2005,"GRAPES, PROCESSING, WINE ","PRICE RECEIVED, MEASURED IN $ / TON",ALL CLASSES,TOTAL,$ / TON,GRAPES,544
343,,NATIONAL,2005,GUAVAS ,"PRICE RECEIVED, MEASURED IN $ / LB",ALL CLASSES,TOTAL,$ / LB,GUAVAS,0.139
344,,NATIONAL,2005,"GUAVAS, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / LB",ALL CLASSES,TOTAL,$ / LB,GUAVAS,0.139
87,,NATIONAL,2005,HAY ,ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,HAY,NA
88,,NATIONAL,2005,HAY ,"PRICE RECEIVED, MEASURED IN $ / TON",ALL CLASSES,TOTAL,$ / TON,HAY,98.2
89,,NATIONAL,2005,HAY ,"PRICE RECEIVED, MEASURED IN $ / TON",ALL CLASSES,TOTAL,$ / TON,HAY,96.3
90,,NATIONAL,2005,HAY ,"YIELD, MEASURED IN TONS / ACRE",ALL CLASSES,TOTAL,TONS / ACRE,HAY,2.44
93,,NATIONAL,2005,HAY & HAYLAGE ,ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,HAY & HAYLAGE,NA
94,,NATIONAL,2005,HAY & HAYLAGE ,"YIELD, MEASURED IN TONS / ACRE, DRY BASIS",ALL CLASSES,TOTAL,"TONS / ACRE, DRY BASIS",HAY & HAYLAGE,2.67
91,,NATIONAL,2005,"HAY & HAYLAGE, ALFALFA ",ACRES HARVESTED,ALFALFA,TOTAL,ACRES,HAY & HAYLAGE,NA
92,,NATIONAL,2005,"HAY & HAYLAGE, ALFALFA ","YIELD, MEASURED IN TONS / ACRE, DRY BASIS",ALFALFA,TOTAL,"TONS / ACRE, DRY BASIS",HAY & HAYLAGE,3.7
81,,NATIONAL,2005,"HAY, (EXCL ALFALFA) ",ACRES HARVESTED,(EXCL ALFALFA),TOTAL,ACRES,HAY,NA
82,,NATIONAL,2005,"HAY, (EXCL ALFALFA) ","PRICE RECEIVED, MEASURED IN $ / TON",(EXCL ALFALFA),TOTAL,$ / TON,HAY,81.4
83,,NATIONAL,2005,"HAY, (EXCL ALFALFA) ","YIELD, MEASURED IN TONS / ACRE",(EXCL ALFALFA),TOTAL,TONS / ACRE,HAY,1.91
84,,NATIONAL,2005,"HAY, ALFALFA ",ACRES HARVESTED,ALFALFA,TOTAL,ACRES,HAY,NA
85,,NATIONAL,2005,"HAY, ALFALFA ","PRICE RECEIVED, MEASURED IN $ / TON",ALFALFA,TOTAL,$ / TON,HAY,104
86,,NATIONAL,2005,"HAY, ALFALFA ","YIELD, MEASURED IN TONS / ACRE",ALFALFA,TOTAL,TONS / ACRE,HAY,3.38
97,,NATIONAL,2005,HAYLAGE ,ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,HAYLAGE,NA
98,,NATIONAL,2005,HAYLAGE ,"YIELD, MEASURED IN TONS / ACRE",ALL CLASSES,TOTAL,TONS / ACRE,HAYLAGE,6.16
95,,NATIONAL,2005,"HAYLAGE, ALFALFA ",ACRES HARVESTED,ALFALFA,TOTAL,ACRES,HAYLAGE,NA
96,,NATIONAL,2005,"HAYLAGE, ALFALFA ","YIELD, MEASURED IN TONS / ACRE",ALFALFA,TOTAL,TONS / ACRE,HAYLAGE,6.4
345,,NATIONAL,2005,HAZELNUTS ,"PRICE RECEIVED, MEASURED IN $ / TON",ALL CLASSES,TOTAL,$ / TON,HAZELNUTS,2240
99,,NATIONAL,2005,HOPS ,ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,HOPS,29463
100,,NATIONAL,2005,HOPS ,"PRICE RECEIVED, MEASURED IN $ / LB",ALL CLASSES,TOTAL,$ / LB,HOPS,1.94
101,,NATIONAL,2005,HOPS ,"YIELD, MEASURED IN LB / ACRE",ALL CLASSES,TOTAL,LB / ACRE,HOPS,1796
346,,NATIONAL,2005,KIWIFRUIT ,"PRICE RECEIVED, MEASURED IN $ / TON",ALL CLASSES,TOTAL,$ / TON,KIWIFRUIT,620
347,,NATIONAL,2005,LEMONS ,"PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",ALL CLASSES,TOTAL,"$ / BOX, ON TREE EQUIV",LEMONS,8.17
348,,NATIONAL,2005,LEMONS ,"PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",ALL CLASSES,TOTAL,"$ / BOX, PHD EQUIV",LEMONS,13.38
349,,NATIONAL,2005,LEMONS ,"PRICE RECEIVED, MEASURED IN PCT OF PARITY",ALL CLASSES,TOTAL,PCT OF PARITY,LEMONS,52
350,,NATIONAL,2005,LEMONS ,"YIELD, MEASURED IN BOXES / ACRE",ALL CLASSES,TOTAL,BOXES / ACRE,LEMONS,372
351,,NATIONAL,2005,"LEMONS, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / BOX, FOB",ALL CLASSES,TOTAL,"$ / BOX, FOB",LEMONS,32.9
352,,NATIONAL,2005,"LEMONS, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",ALL CLASSES,TOTAL,"$ / BOX, ON TREE EQUIV",LEMONS,18
353,,NATIONAL,2005,"LEMONS, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",ALL CLASSES,TOTAL,"$ / BOX, PHD EQUIV",LEMONS,23.21
354,,NATIONAL,2005,"LEMONS, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",ALL CLASSES,TOTAL,"$ / BOX, ON TREE EQUIV",LEMONS,-5.03
355,,NATIONAL,2005,"LEMONS, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",ALL CLASSES,TOTAL,"$ / BOX, PHD EQUIV",LEMONS,0.18
102,,NATIONAL,2005,LENTILS ,ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,LENTILS,439000
103,,NATIONAL,2005,LENTILS ,"PRICE RECEIVED, MEASURED IN $ / CWT",ALL CLASSES,TOTAL,$ / CWT,LENTILS,11
104,,NATIONAL,2005,LENTILS ,"PRICE RECEIVED, MEASURED IN $ / CWT",ALL CLASSES,TOTAL,$ / CWT,LENTILS,12.5
105,,NATIONAL,2005,LENTILS ,"YIELD, MEASURED IN LB / ACRE",ALL CLASSES,TOTAL,LB / ACRE,LENTILS,1195
549,,NATIONAL,2005,"LETTUCE, HEAD ","PRICE RECEIVED, MEASURED IN $ / CWT",HEAD,TOTAL,$ / CWT,LETTUCE,15.6
550,,NATIONAL,2005,"LETTUCE, HEAD, FRESH MARKET ",ACRES HARVESTED,HEAD,TOTAL,ACRES,LETTUCE,177400
551,,NATIONAL,2005,"LETTUCE, HEAD, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / CWT",HEAD,TOTAL,$ / CWT,LETTUCE,15.5
552,,NATIONAL,2005,"LETTUCE, HEAD, FRESH MARKET ","YIELD, MEASURED IN CWT / ACRE",HEAD,TOTAL,CWT / ACRE,LETTUCE,368
553,,NATIONAL,2005,"LETTUCE, LEAF ","PRICE RECEIVED, MEASURED IN $ / CWT",LEAF,TOTAL,$ / CWT,LETTUCE,34.6
554,,NATIONAL,2005,"LETTUCE, LEAF, FRESH MARKET ",ACRES HARVESTED,LEAF,TOTAL,ACRES,LETTUCE,56900
555,,NATIONAL,2005,"LETTUCE, LEAF, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / CWT",LEAF,TOTAL,$ / CWT,LETTUCE,33.9
556,,NATIONAL,2005,"LETTUCE, LEAF, FRESH MARKET ","YIELD, MEASURED IN CWT / ACRE",LEAF,TOTAL,CWT / ACRE,LETTUCE,241
557,,NATIONAL,2005,"LETTUCE, ROMAINE ","PRICE RECEIVED, MEASURED IN $ / CWT",ROMAINE,TOTAL,$ / CWT,LETTUCE,19.3
558,,NATIONAL,2005,"LETTUCE, ROMAINE, FRESH MARKET ",ACRES HARVESTED,ROMAINE,TOTAL,ACRES,LETTUCE,58400
559,,NATIONAL,2005,"LETTUCE, ROMAINE, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / CWT",ROMAINE,TOTAL,$ / CWT,LETTUCE,19.5
560,,NATIONAL,2005,"LETTUCE, ROMAINE, FRESH MARKET ","YIELD, MEASURED IN CWT / ACRE",ROMAINE,TOTAL,CWT / ACRE,LETTUCE,330
356,,NATIONAL,2005,LOGANBERRIES ,"PRICE RECEIVED, MEASURED IN $ / LB",ALL CLASSES,TOTAL,$ / LB,LOGANBERRIES,0.855
357,,NATIONAL,2005,"LOGANBERRIES, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / LB",ALL CLASSES,TOTAL,$ / LB,LOGANBERRIES,1.42
358,,NATIONAL,2005,"LOGANBERRIES, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / LB",ALL CLASSES,TOTAL,$ / LB,LOGANBERRIES,0.8
359,,NATIONAL,2005,MACADAMIAS ,"PRICE RECEIVED, MEASURED IN $ / LB",ALL CLASSES,TOTAL,$ / LB,MACADAMIAS,0.81
106,,NATIONAL,2005,MAPLE SYRUP ,"PRICE RECEIVED, MEASURED IN $ / GALLON",ALL CLASSES,TOTAL,$ / GALLON,MAPLE SYRUP,29.7
107,,NATIONAL,2005,MAPLE SYRUP ,"YIELD, MEASURED IN GALLONS / TAP",ALL CLASSES,TOTAL,GALLONS / TAP,MAPLE SYRUP,0.176
561,,NATIONAL,2005,"MELONS, CANTALOUP, FRESH MARKET ",ACRES HARVESTED,CANTALOUP,TOTAL,ACRES,MELONS,84560
562,,NATIONAL,2005,"MELONS, CANTALOUP, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / CWT",CANTALOUP,TOTAL,$ / CWT,MELONS,15.9
563,,NATIONAL,2005,"MELONS, CANTALOUP, FRESH MARKET ","YIELD, MEASURED IN CWT / ACRE",CANTALOUP,TOTAL,CWT / ACRE,MELONS,242
564,,NATIONAL,2005,"MELONS, HONEYDEW ","PRICE RECEIVED, MEASURED IN $ / CWT",HONEYDEW,TOTAL,$ / CWT,MELONS,15.3
565,,NATIONAL,2005,"MELONS, HONEYDEW, FRESH MARKET ",ACRES HARVESTED,HONEYDEW,TOTAL,ACRES,MELONS,19600
566,,NATIONAL,2005,"MELONS, HONEYDEW, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / CWT",HONEYDEW,TOTAL,$ / CWT,MELONS,19
567,,NATIONAL,2005,"MELONS, HONEYDEW, FRESH MARKET ","YIELD, MEASURED IN CWT / ACRE",HONEYDEW,TOTAL,CWT / ACRE,MELONS,216
568,,NATIONAL,2005,"MELONS, WATERMELON ","PRICE RECEIVED, MEASURED IN $ / CWT",WATERMELON,TOTAL,$ / CWT,MELONS,10.8
569,,NATIONAL,2005,"MELONS, WATERMELON, FRESH MARKET ",ACRES HARVESTED,WATERMELON,TOTAL,ACRES,MELONS,133800
570,,NATIONAL,2005,"MELONS, WATERMELON, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / CWT",WATERMELON,TOTAL,$ / CWT,MELONS,11.6
571,,NATIONAL,2005,"MELONS, WATERMELON, FRESH MARKET ","YIELD, MEASURED IN CWT / ACRE",WATERMELON,TOTAL,CWT / ACRE,MELONS,277
108,,NATIONAL,2005,"MILLET, PROSO ",ACRES HARVESTED,PROSO,TOTAL,ACRES,MILLET,515000
109,,NATIONAL,2005,"MILLET, PROSO ","PRICE RECEIVED, MEASURED IN $ / BU",PROSO,TOTAL,$ / BU,MILLET,3.19
110,,NATIONAL,2005,"MILLET, PROSO ","YIELD, MEASURED IN BU / ACRE",PROSO,TOTAL,BU / ACRE,MILLET,26.5
111,,NATIONAL,2005,"MINT, PEPPERMINT, OIL ",ACRES HARVESTED,PEPPERMINT,TOTAL,ACRES,MINT,76000
112,,NATIONAL,2005,"MINT, PEPPERMINT, OIL ","PRICE RECEIVED, MEASURED IN $ / LB",PEPPERMINT,TOTAL,$ / LB,MINT,12.2
113,,NATIONAL,2005,"MINT, PEPPERMINT, OIL ","YIELD, MEASURED IN LB / ACRE",PEPPERMINT,TOTAL,LB / ACRE,MINT,92
114,,NATIONAL,2005,"MINT, SPEARMINT, OIL ",ACRES HARVESTED,SPEARMINT,TOTAL,ACRES,MINT,16700
115,,NATIONAL,2005,"MINT, SPEARMINT, OIL ","PRICE RECEIVED, MEASURED IN $ / LB",SPEARMINT,TOTAL,$ / LB,MINT,10.7
116,,NATIONAL,2005,"MINT, SPEARMINT, OIL ","YIELD, MEASURED IN LB / ACRE",SPEARMINT,TOTAL,LB / ACRE,MINT,108
470,,NATIONAL,2005,"MUSHROOMS, AGARICUS ","PRICE RECEIVED, MEASURED IN $ / LB",AGARICUS,TOTAL,$ / LB,MUSHROOMS,1.03
471,,NATIONAL,2005,"MUSHROOMS, AGARICUS ","YIELD, MEASURED IN LB / SQ FT",AGARICUS,TOTAL,LB / SQ FT,MUSHROOMS,5.86
472,,NATIONAL,2005,"MUSHROOMS, AGARICUS, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / LB",AGARICUS,TOTAL,$ / LB,MUSHROOMS,1.14
473,,NATIONAL,2005,"MUSHROOMS, AGARICUS, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / LB",AGARICUS,TOTAL,$ / LB,MUSHROOMS,0.463
117,,NATIONAL,2005,MUSTARD ,ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,MUSTARD,44600
118,,NATIONAL,2005,MUSTARD ,"PRICE RECEIVED, MEASURED IN $ / CWT",ALL CLASSES,TOTAL,$ / CWT,MUSTARD,13.5
119,,NATIONAL,2005,MUSTARD ,"YIELD, MEASURED IN LB / ACRE",ALL CLASSES,TOTAL,LB / ACRE,MUSTARD,787
360,,NATIONAL,2005,NECTARINES ,"PRICE RECEIVED, MEASURED IN $ / TON",ALL CLASSES,TOTAL,$ / TON,NECTARINES,507
361,,NATIONAL,2005,"NECTARINES, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / TON",ALL CLASSES,TOTAL,$ / TON,NECTARINES,507
120,,NATIONAL,2005,OATS ,ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,OATS,NA
121,,NATIONAL,2005,OATS ,"PRICE RECEIVED, MEASURED IN $ / BU",ALL CLASSES,TOTAL,$ / BU,OATS,1.63
122,,NATIONAL,2005,OATS ,"PRICE RECEIVED, MEASURED IN $ / BU",ALL CLASSES,TOTAL,$ / BU,OATS,1.64
123,,NATIONAL,2005,OATS ,"PRICE RECEIVED, MEASURED IN PCT OF PARITY",ALL CLASSES,TOTAL,PCT OF PARITY,OATS,37
124,,NATIONAL,2005,OATS ,"YIELD, MEASURED IN BU / ACRE",ALL CLASSES,TOTAL,BU / ACRE,OATS,63
362,,NATIONAL,2005,OLIVES ,"PRICE RECEIVED, MEASURED IN $ / TON",ALL CLASSES,TOTAL,$ / TON,OLIVES,564
363,,NATIONAL,2005,"OLIVES, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / TON",ALL CLASSES,TOTAL,$ / TON,OLIVES,500
364,,NATIONAL,2005,"OLIVES, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / TON",ALL CLASSES,TOTAL,$ / TON,OLIVES,564
365,,NATIONAL,2005,"OLIVES, PROCESSING, (EXCL CRUSHED) ","PRICE RECEIVED, MEASURED IN $ / TON",ALL CLASSES,TOTAL,$ / TON,OLIVES,568
366,,NATIONAL,2005,"OLIVES, PROCESSING, CANNED ","PRICE RECEIVED, MEASURED IN $ / TON",ALL CLASSES,TOTAL,$ / TON,OLIVES,667
367,,NATIONAL,2005,"OLIVES, PROCESSING, CRUSHED ","PRICE RECEIVED, MEASURED IN $ / TON",ALL CLASSES,TOTAL,$ / TON,OLIVES,526
368,,NATIONAL,2005,"OLIVES, PROCESSING, LIMITED ","PRICE RECEIVED, MEASURED IN $ / TON",ALL CLASSES,TOTAL,$ / TON,OLIVES,271
369,,NATIONAL,2005,"OLIVES, UNDERSIZED ","PRICE RECEIVED, MEASURED IN $ / TON",UNDERSIZED,TOTAL,$ / TON,OLIVES,6
