"","asd_desc","agg_level_desc","year","crop","info","class_desc","domain_desc","unit_desc","commodity_desc","value"
"161","","NATIONAL",2015,"PECANS, ORGANIC ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","PECANS",35
"162","","NATIONAL",2015,"PISTACHIOS, ORGANIC ","ACRES HARVESTED","ALL CLASSES","ORGANIC STATUS","ACRES","PISTACHIOS",1542
"163","","NATIONAL",2015,"PISTACHIOS, ORGANIC ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","PISTACHIOS",16
"164","","NATIONAL",2015,"PLUMS & PRUNES, ORGANIC ","ACRES HARVESTED","ALL CLASSES","ORGANIC STATUS","ACRES","PLUMS & PRUNES",2025
"165","","NATIONAL",2015,"PLUMS & PRUNES, ORGANIC ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","PLUMS & PRUNES",148
"166","","NATIONAL",2015,"RASPBERRIES, ORGANIC ","ACRES HARVESTED","ALL CLASSES","ORGANIC STATUS","ACRES","RASPBERRIES",1091
"167","","NATIONAL",2015,"RASPBERRIES, ORGANIC ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","RASPBERRIES",351
"168","","NATIONAL",2015,"STRAWBERRIES, ORGANIC ","ACRES HARVESTED","ALL CLASSES","ORGANIC STATUS","ACRES","STRAWBERRIES",4031
"169","","NATIONAL",2015,"STRAWBERRIES, ORGANIC ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","STRAWBERRIES",603
"170","","NATIONAL",2015,"TANGERINES, ORGANIC ","ACRES HARVESTED","ALL CLASSES","ORGANIC STATUS","ACRES","TANGERINES",452
"171","","NATIONAL",2015,"TANGERINES, ORGANIC ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","TANGERINES",68
"172","","NATIONAL",2015,"TREE NUT TOTALS, ORGANIC ","ACRES HARVESTED","ALL CLASSES","ORGANIC STATUS","ACRES","TREE NUT TOTALS",18278
"173","","NATIONAL",2015,"TREE NUT TOTALS, ORGANIC ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","TREE NUT TOTALS",379
"174","","NATIONAL",2015,"TREE NUTS, OTHER, ORGANIC ","ACRES HARVESTED","ALL CLASSES","ORGANIC STATUS","ACRES","TREE NUTS, OTHER",438
"175","","NATIONAL",2015,"TREE NUTS, OTHER, ORGANIC ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","TREE NUTS, OTHER",48
"176","","NATIONAL",2015,"WALNUTS, ENGLISH, ORGANIC ","ACRES HARVESTED","ENGLISH","ORGANIC STATUS","ACRES","WALNUTS",6151
"177","","NATIONAL",2015,"WALNUTS, ENGLISH, ORGANIC ","OPERATIONS WITH AREA HARVESTED","ENGLISH","ORGANIC STATUS","OPERATIONS","WALNUTS",196
"178","","NATIONAL",2015,"BEANS, SNAP, ORGANIC, UNDER PROTECTION ","OPERATIONS WITH AREA HARVESTED","SNAP","ORGANIC STATUS","OPERATIONS","BEANS",45
"179","","NATIONAL",2015,"BEANS, SNAP, ORGANIC, UNDER PROTECTION ","SQ FT HARVESTED","SNAP","ORGANIC STATUS","SQ FT","BEANS",34586
"180","","NATIONAL",2015,"BROCCOLI, ORGANIC, UNDER PROTECTION ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","BROCCOLI",18
"181","","NATIONAL",2015,"BROCCOLI, ORGANIC, UNDER PROTECTION ","SQ FT HARVESTED","ALL CLASSES","ORGANIC STATUS","SQ FT","BROCCOLI",10273
"182","","NATIONAL",2015,"CABBAGE, HEAD, ORGANIC, UNDER PROTECTION ","OPERATIONS WITH AREA HARVESTED","HEAD","ORGANIC STATUS","OPERATIONS","CABBAGE",18
"183","","NATIONAL",2015,"CABBAGE, HEAD, ORGANIC, UNDER PROTECTION ","SQ FT HARVESTED","HEAD","ORGANIC STATUS","SQ FT","CABBAGE",20018
"184","","NATIONAL",2015,"CARROTS, ORGANIC, UNDER PROTECTION ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","CARROTS",63
"185","","NATIONAL",2015,"CARROTS, ORGANIC, UNDER PROTECTION ","SQ FT HARVESTED","ALL CLASSES","ORGANIC STATUS","SQ FT","CARROTS",101534
"186","","NATIONAL",2015,"CELERY, ORGANIC, UNDER PROTECTION ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","CELERY",18
"187","","NATIONAL",2015,"CELERY, ORGANIC, UNDER PROTECTION ","SQ FT HARVESTED","ALL CLASSES","ORGANIC STATUS","SQ FT","CELERY",171708
"188","","NATIONAL",2015,"CUT CHRISTMAS TREES, ORGANIC ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","CUT CHRISTMAS TREES",33
"189","","NATIONAL",2015,"CUT CHRISTMAS TREES, ORGANIC ","AREA HARVESTED, MEASURED IN TREES","ALL CLASSES","ORGANIC STATUS","TREES","CUT CHRISTMAS TREES",4526
"190","","NATIONAL",2015,"GARLIC, ORGANIC, UNDER PROTECTION ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","GARLIC",14
"191","","NATIONAL",2015,"GARLIC, ORGANIC, UNDER PROTECTION ","SQ FT HARVESTED","ALL CLASSES","ORGANIC STATUS","SQ FT","GARLIC",40054
"192","","NATIONAL",2015,"HERBS, FRESH CUT, ORGANIC, UNDER PROTECTION ","OPERATIONS WITH AREA HARVESTED","FRESH CUT","ORGANIC STATUS","OPERATIONS","HERBS",109
"193","","NATIONAL",2015,"HERBS, FRESH CUT, ORGANIC, UNDER PROTECTION ","SQ FT HARVESTED","FRESH CUT","ORGANIC STATUS","SQ FT","HERBS",NA
"194","","NATIONAL",2015,"LETTUCE, ORGANIC, UNDER PROTECTION ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","LETTUCE",220
"195","","NATIONAL",2015,"LETTUCE, ORGANIC, UNDER PROTECTION ","SQ FT HARVESTED","ALL CLASSES","ORGANIC STATUS","SQ FT","LETTUCE",NA
"196","","NATIONAL",2015,"MELONS, CANTALOUP, ORGANIC, UNDER PROTECTION ","OPERATIONS WITH AREA HARVESTED","CANTALOUP","ORGANIC STATUS","OPERATIONS","MELONS",13
"197","","NATIONAL",2015,"MELONS, CANTALOUP, ORGANIC, UNDER PROTECTION ","SQ FT HARVESTED","CANTALOUP","ORGANIC STATUS","SQ FT","MELONS",6030
"198","","NATIONAL",2015,"ONIONS, DRY, ORGANIC, UNDER PROTECTION ","OPERATIONS WITH AREA HARVESTED","DRY","ORGANIC STATUS","OPERATIONS","ONIONS",33
"199","","NATIONAL",2015,"ONIONS, DRY, ORGANIC, UNDER PROTECTION ","SQ FT HARVESTED","DRY","ORGANIC STATUS","SQ FT","ONIONS",90220
"200","","NATIONAL",2015,"ONIONS, DRY, RED, ORGANIC, UNDER PROTECTION ","OPERATIONS WITH AREA HARVESTED","DRY, RED","ORGANIC STATUS","OPERATIONS","ONIONS",13
"201","","NATIONAL",2015,"ONIONS, DRY, RED, ORGANIC, UNDER PROTECTION ","SQ FT HARVESTED","DRY, RED","ORGANIC STATUS","SQ FT","ONIONS",31340
"202","","NATIONAL",2015,"ONIONS, DRY, WHITE, ORGANIC, UNDER PROTECTION ","OPERATIONS WITH AREA HARVESTED","DRY, WHITE","ORGANIC STATUS","OPERATIONS","ONIONS",13
"203","","NATIONAL",2015,"ONIONS, DRY, WHITE, ORGANIC, UNDER PROTECTION ","SQ FT HARVESTED","DRY, WHITE","ORGANIC STATUS","SQ FT","ONIONS",33960
"204","","NATIONAL",2015,"ONIONS, DRY, YELLOW, ORGANIC, UNDER PROTECTION ","OPERATIONS WITH AREA HARVESTED","DRY, YELLOW","ORGANIC STATUS","OPERATIONS","ONIONS",18
"205","","NATIONAL",2015,"ONIONS, DRY, YELLOW, ORGANIC, UNDER PROTECTION ","SQ FT HARVESTED","DRY, YELLOW","ORGANIC STATUS","SQ FT","ONIONS",24920
"206","","NATIONAL",2015,"ONIONS, GREEN, ORGANIC, UNDER PROTECTION ","OPERATIONS WITH AREA HARVESTED","GREEN","ORGANIC STATUS","OPERATIONS","ONIONS",25
"207","","NATIONAL",2015,"ONIONS, GREEN, ORGANIC, UNDER PROTECTION ","SQ FT HARVESTED","GREEN","ORGANIC STATUS","SQ FT","ONIONS",46518
"208","","NATIONAL",2015,"PEAS, GREEN, ORGANIC, UNDER PROTECTION ","OPERATIONS WITH AREA HARVESTED","GREEN","ORGANIC STATUS","OPERATIONS","PEAS",17
"209","","NATIONAL",2015,"PEAS, GREEN, ORGANIC, UNDER PROTECTION ","SQ FT HARVESTED","GREEN","ORGANIC STATUS","SQ FT","PEAS",25713
"210","","NATIONAL",2015,"PEPPERS, BELL, ORGANIC, UNDER PROTECTION ","OPERATIONS WITH AREA HARVESTED","BELL","ORGANIC STATUS","OPERATIONS","PEPPERS",168
"211","","NATIONAL",2015,"PEPPERS, BELL, ORGANIC, UNDER PROTECTION ","SQ FT HARVESTED","BELL","ORGANIC STATUS","SQ FT","PEPPERS",453166
"212","","NATIONAL",2015,"POTATOES, ORGANIC, UNDER PROTECTION ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","POTATOES",14
"213","","NATIONAL",2015,"POTATOES, ORGANIC, UNDER PROTECTION ","SQ FT HARVESTED","ALL CLASSES","ORGANIC STATUS","SQ FT","POTATOES",23084
"214","","NATIONAL",2015,"SPINACH, ORGANIC, UNDER PROTECTION ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","SPINACH",139
"215","","NATIONAL",2015,"SPINACH, ORGANIC, UNDER PROTECTION ","SQ FT HARVESTED","ALL CLASSES","ORGANIC STATUS","SQ FT","SPINACH",229909
"216","","NATIONAL",2015,"SQUASH, ORGANIC, UNDER PROTECTION ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","SQUASH",39
"217","","NATIONAL",2015,"SQUASH, ORGANIC, UNDER PROTECTION ","SQ FT HARVESTED","ALL CLASSES","ORGANIC STATUS","SQ FT","SQUASH",70029
"218","","NATIONAL",2015,"SWEET POTATOES, ORGANIC, UNDER PROTECTION ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","SWEET POTATOES",15
"219","","NATIONAL",2015,"SWEET POTATOES, ORGANIC, UNDER PROTECTION ","SQ FT HARVESTED","ALL CLASSES","ORGANIC STATUS","SQ FT","SWEET POTATOES",28938
"220","","NATIONAL",2015,"TOMATOES, ORGANIC, UNDER PROTECTION ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","TOMATOES",753
"221","","NATIONAL",2015,"TOMATOES, ORGANIC, UNDER PROTECTION ","SQ FT HARVESTED","ALL CLASSES","ORGANIC STATUS","SQ FT","TOMATOES",NA
"222","","NATIONAL",2015,"VEGETABLE TOTALS, INCL FRESH CUT HERBS, ORGANIC, UNDER PROTECTION ","OPERATIONS WITH AREA HARVESTED","INCL FRESH CUT HERBS","ORGANIC STATUS","OPERATIONS","VEGETABLE TOTALS",1059
"223","","NATIONAL",2015,"VEGETABLE TOTALS, INCL FRESH CUT HERBS, ORGANIC, UNDER PROTECTION ","SQ FT HARVESTED","INCL FRESH CUT HERBS","ORGANIC STATUS","SQ FT","VEGETABLE TOTALS",NA
"224","","NATIONAL",2015,"VEGETABLES, OTHER, ORGANIC, UNDER PROTECTION ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","VEGETABLES, OTHER",405
"225","","NATIONAL",2015,"VEGETABLES, OTHER, ORGANIC, UNDER PROTECTION ","SQ FT HARVESTED","ALL CLASSES","ORGANIC STATUS","SQ FT","VEGETABLES, OTHER",NA
"226","","NATIONAL",2015,"ARTICHOKES, ORGANIC ","ACRES HARVESTED","ALL CLASSES","ORGANIC STATUS","ACRES","ARTICHOKES",262
"227","","NATIONAL",2015,"ARTICHOKES, ORGANIC ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","ARTICHOKES",38
"228","","NATIONAL",2015,"BEANS, SNAP, ORGANIC ","ACRES HARVESTED","SNAP","ORGANIC STATUS","ACRES","BEANS",6893
"229","","NATIONAL",2015,"BEANS, SNAP, ORGANIC ","OPERATIONS WITH AREA HARVESTED","SNAP","ORGANIC STATUS","OPERATIONS","BEANS",669
"230","","NATIONAL",2015,"BEANS, SNAP, ORGANIC, FRESH MARKET ","ACRES HARVESTED","SNAP","ORGANIC STATUS","ACRES","BEANS",1211
"231","","NATIONAL",2015,"BEANS, SNAP, ORGANIC, FRESH MARKET ","OPERATIONS WITH AREA HARVESTED","SNAP","ORGANIC STATUS","OPERATIONS","BEANS",595
"232","","NATIONAL",2015,"BEANS, SNAP, ORGANIC, PROCESSING ","ACRES HARVESTED","SNAP","ORGANIC STATUS","ACRES","BEANS",5683
"233","","NATIONAL",2015,"BEANS, SNAP, ORGANIC, PROCESSING ","OPERATIONS WITH AREA HARVESTED","SNAP","ORGANIC STATUS","OPERATIONS","BEANS",81
"234","","NATIONAL",2015,"BROCCOLI, ORGANIC ","ACRES HARVESTED","ALL CLASSES","ORGANIC STATUS","ACRES","BROCCOLI",7415
"235","","NATIONAL",2015,"BROCCOLI, ORGANIC ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","BROCCOLI",550
"236","","NATIONAL",2015,"CABBAGE, ORGANIC ","ACRES HARVESTED","ALL CLASSES","ORGANIC STATUS","ACRES","CABBAGE",1803
"237","","NATIONAL",2015,"CABBAGE, ORGANIC ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","CABBAGE",650
"238","","NATIONAL",2015,"CABBAGE, HEAD, (EXCL GREEN & RED), ORGANIC ","ACRES HARVESTED","HEAD, (EXCL GREEN & RED)","ORGANIC STATUS","ACRES","CABBAGE",240
"239","","NATIONAL",2015,"CABBAGE, HEAD, (EXCL GREEN & RED), ORGANIC ","OPERATIONS WITH AREA HARVESTED","HEAD, (EXCL GREEN & RED)","ORGANIC STATUS","OPERATIONS","CABBAGE",131
"240","","NATIONAL",2015,"CABBAGE, HEAD, GREEN, ORGANIC ","ACRES HARVESTED","HEAD, GREEN","ORGANIC STATUS","ACRES","CABBAGE",1394
"241","","NATIONAL",2015,"CABBAGE, HEAD, GREEN, ORGANIC ","OPERATIONS WITH AREA HARVESTED","HEAD, GREEN","ORGANIC STATUS","OPERATIONS","CABBAGE",546
"242","","NATIONAL",2015,"CABBAGE, HEAD, RED, ORGANIC ","ACRES HARVESTED","HEAD, RED","ORGANIC STATUS","ACRES","CABBAGE",169
"243","","NATIONAL",2015,"CABBAGE, HEAD, RED, ORGANIC ","OPERATIONS WITH AREA HARVESTED","HEAD, RED","ORGANIC STATUS","OPERATIONS","CABBAGE",199
"244","","NATIONAL",2015,"CARROTS, ORGANIC ","ACRES HARVESTED","ALL CLASSES","ORGANIC STATUS","ACRES","CARROTS",9072
"245","","NATIONAL",2015,"CARROTS, ORGANIC ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","CARROTS",636
"246","","NATIONAL",2015,"CAULIFLOWER, ORGANIC ","ACRES HARVESTED","ALL CLASSES","ORGANIC STATUS","ACRES","CAULIFLOWER",2188
"247","","NATIONAL",2015,"CAULIFLOWER, ORGANIC ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","CAULIFLOWER",244
"248","","NATIONAL",2015,"CELERY, ORGANIC ","ACRES HARVESTED","ALL CLASSES","ORGANIC STATUS","ACRES","CELERY",2848
"249","","NATIONAL",2015,"CELERY, ORGANIC ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","CELERY",153
"250","","NATIONAL",2015,"GARLIC, ORGANIC ","ACRES HARVESTED","ALL CLASSES","ORGANIC STATUS","ACRES","GARLIC",608
"251","","NATIONAL",2015,"GARLIC, ORGANIC ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","GARLIC",629
"252","","NATIONAL",2015,"HERBS, FRESH CUT, ORGANIC ","ACRES HARVESTED","FRESH CUT","ORGANIC STATUS","ACRES","HERBS",2823
"253","","NATIONAL",2015,"HERBS, FRESH CUT, ORGANIC ","OPERATIONS WITH AREA HARVESTED","FRESH CUT","ORGANIC STATUS","OPERATIONS","HERBS",407
"254","","NATIONAL",2015,"LETTUCE, ORGANIC ","ACRES HARVESTED","ALL CLASSES","ORGANIC STATUS","ACRES","LETTUCE",37916
"255","","NATIONAL",2015,"LETTUCE, ORGANIC ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","LETTUCE",806
"256","","NATIONAL",2015,"MELONS, CANTALOUP, ORGANIC ","ACRES HARVESTED","CANTALOUP","ORGANIC STATUS","ACRES","MELONS",1378
"257","","NATIONAL",2015,"MELONS, CANTALOUP, ORGANIC ","OPERATIONS WITH AREA HARVESTED","CANTALOUP","ORGANIC STATUS","OPERATIONS","MELONS",249
"258","","NATIONAL",2015,"MELONS, HONEYDEW, ORGANIC ","ACRES HARVESTED","HONEYDEW","ORGANIC STATUS","ACRES","MELONS",415
"259","","NATIONAL",2015,"MELONS, HONEYDEW, ORGANIC ","OPERATIONS WITH AREA HARVESTED","HONEYDEW","ORGANIC STATUS","OPERATIONS","MELONS",64
"260","","NATIONAL",2015,"MELONS, WATERMELON, ORGANIC ","ACRES HARVESTED","WATERMELON","ORGANIC STATUS","ACRES","MELONS",855
"261","","NATIONAL",2015,"MELONS, WATERMELON, ORGANIC ","OPERATIONS WITH AREA HARVESTED","WATERMELON","ORGANIC STATUS","OPERATIONS","MELONS",266
"262","","NATIONAL",2015,"ONIONS, DRY, ORGANIC, FRESH MARKET ","ACRES HARVESTED","DRY","ORGANIC STATUS","ACRES","ONIONS",1317
"263","","NATIONAL",2015,"ONIONS, DRY, ORGANIC, FRESH MARKET ","OPERATIONS WITH AREA HARVESTED","DRY","ORGANIC STATUS","OPERATIONS","ONIONS",554
"264","","NATIONAL",2015,"ONIONS, DRY, ORGANIC, PROCESSING ","ACRES HARVESTED","DRY","ORGANIC STATUS","ACRES","ONIONS",1392
"265","","NATIONAL",2015,"ONIONS, DRY, ORGANIC, PROCESSING ","OPERATIONS WITH AREA HARVESTED","DRY","ORGANIC STATUS","OPERATIONS","ONIONS",44
"266","","NATIONAL",2015,"ONIONS, DRY, RED, ORGANIC, FRESH MARKET ","ACRES HARVESTED","DRY, RED","ORGANIC STATUS","ACRES","ONIONS",309
"267","","NATIONAL",2015,"ONIONS, DRY, RED, ORGANIC, FRESH MARKET ","OPERATIONS WITH AREA HARVESTED","DRY, RED","ORGANIC STATUS","OPERATIONS","ONIONS",230
"268","","NATIONAL",2015,"ONIONS, DRY, WHITE, ORGANIC, FRESH MARKET ","ACRES HARVESTED","DRY, WHITE","ORGANIC STATUS","ACRES","ONIONS",93
"269","","NATIONAL",2015,"ONIONS, DRY, WHITE, ORGANIC, FRESH MARKET ","OPERATIONS WITH AREA HARVESTED","DRY, WHITE","ORGANIC STATUS","OPERATIONS","ONIONS",181
"270","","NATIONAL",2015,"ONIONS, DRY, YELLOW, ORGANIC, FRESH MARKET ","ACRES HARVESTED","DRY, YELLOW","ORGANIC STATUS","ACRES","ONIONS",915
"271","","NATIONAL",2015,"ONIONS, DRY, YELLOW, ORGANIC, FRESH MARKET ","OPERATIONS WITH AREA HARVESTED","DRY, YELLOW","ORGANIC STATUS","OPERATIONS","ONIONS",395
"272","","NATIONAL",2015,"ONIONS, GREEN, ORGANIC ","ACRES HARVESTED","GREEN","ORGANIC STATUS","ACRES","ONIONS",915
"273","","NATIONAL",2015,"ONIONS, GREEN, ORGANIC ","OPERATIONS WITH AREA HARVESTED","GREEN","ORGANIC STATUS","OPERATIONS","ONIONS",205
"274","","NATIONAL",2015,"PEAS, GREEN, ORGANIC ","ACRES HARVESTED","GREEN","ORGANIC STATUS","ACRES","PEAS",10083
"275","","NATIONAL",2015,"PEAS, GREEN, ORGANIC ","OPERATIONS WITH AREA HARVESTED","GREEN","ORGANIC STATUS","OPERATIONS","PEAS",297
"276","","NATIONAL",2015,"PEPPERS, BELL, ORGANIC ","ACRES HARVESTED","BELL","ORGANIC STATUS","ACRES","PEPPERS",1153
"277","","NATIONAL",2015,"PEPPERS, BELL, ORGANIC ","OPERATIONS WITH AREA HARVESTED","BELL","ORGANIC STATUS","OPERATIONS","PEPPERS",614
"278","","NATIONAL",2015,"POTATOES, ORGANIC ","ACRES HARVESTED","ALL CLASSES","ORGANIC STATUS","ACRES","POTATOES",13281
"279","","NATIONAL",2015,"POTATOES, ORGANIC ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","POTATOES",688
"280","","NATIONAL",2015,"SPINACH, ORGANIC ","ACRES HARVESTED","ALL CLASSES","ORGANIC STATUS","ACRES","SPINACH",22843
"281","","NATIONAL",2015,"SPINACH, ORGANIC ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","SPINACH",311
"282","","NATIONAL",2015,"SQUASH, ORGANIC ","ACRES HARVESTED","ALL CLASSES","ORGANIC STATUS","ACRES","SQUASH",6773
"283","","NATIONAL",2015,"SQUASH, ORGANIC ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","SQUASH",1316
"284","","NATIONAL",2015,"SWEET CORN, ORGANIC ","ACRES HARVESTED","ALL CLASSES","ORGANIC STATUS","ACRES","SWEET CORN",14043
"285","","NATIONAL",2015,"SWEET CORN, ORGANIC ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","SWEET CORN",319
"286","","NATIONAL",2015,"SWEET POTATOES, ORGANIC ","ACRES HARVESTED","ALL CLASSES","ORGANIC STATUS","ACRES","SWEET POTATOES",6998
"287","","NATIONAL",2015,"SWEET POTATOES, ORGANIC ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","SWEET POTATOES",229
"288","","NATIONAL",2015,"TOMATOES, ORGANIC, IN THE OPEN ","ACRES HARVESTED","ALL CLASSES","ORGANIC STATUS","ACRES","TOMATOES",8978
"289","","NATIONAL",2015,"TOMATOES, ORGANIC, IN THE OPEN ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","TOMATOES",1226
"290","","NATIONAL",2015,"TOMATOES, ORGANIC, IN THE OPEN, FRESH MARKET ","ACRES HARVESTED","ALL CLASSES","ORGANIC STATUS","ACRES","TOMATOES",3301
"291","","NATIONAL",2015,"TOMATOES, ORGANIC, IN THE OPEN, FRESH MARKET ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","TOMATOES",1184
"292","","NATIONAL",2015,"TOMATOES, ORGANIC, IN THE OPEN, PROCESSING ","ACRES HARVESTED","ALL CLASSES","ORGANIC STATUS","ACRES","TOMATOES",5676
"293","","NATIONAL",2015,"TOMATOES, ORGANIC, IN THE OPEN, PROCESSING ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","TOMATOES",79
"294","","NATIONAL",2015,"VEGETABLE TOTALS, ORGANIC, IN THE OPEN ","ACRES HARVESTED","ALL CLASSES","ORGANIC STATUS","ACRES","VEGETABLE TOTALS",185325
"295","","NATIONAL",2015,"VEGETABLE TOTALS, ORGANIC, IN THE OPEN ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","VEGETABLE TOTALS",2999
"296","","NATIONAL",2015,"VEGETABLES, OTHER, ORGANIC ","ACRES HARVESTED","ALL CLASSES","ORGANIC STATUS","ACRES","VEGETABLES, OTHER",23074
"297","","NATIONAL",2015,"VEGETABLES, OTHER, ORGANIC ","OPERATIONS WITH AREA HARVESTED","ALL CLASSES","ORGANIC STATUS","OPERATIONS","VEGETABLES, OTHER",1380
"298","","NATIONAL",2015,"BARLEY ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","BARLEY",NA
"299","","NATIONAL",2015,"BARLEY ","PRICE RECEIVED, MEASURED IN $ / BU","ALL CLASSES","TOTAL","$ / BU","BARLEY",5.52
"300","","NATIONAL",2015,"BARLEY ","PRICE RECEIVED, MEASURED IN $ / BU","ALL CLASSES","TOTAL","$ / BU","BARLEY",5.24
"301","","NATIONAL",2015,"BARLEY ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","BARLEY",69.1
"302","","NATIONAL",2015,"BARLEY, FEED ","PRICE RECEIVED, MEASURED IN $ / BU","ALL CLASSES","TOTAL","$ / BU","BARLEY",3.13
"303","","NATIONAL",2015,"BARLEY, MALTING ","PRICE RECEIVED, MEASURED IN $ / BU","ALL CLASSES","TOTAL","$ / BU","BARLEY",5.8
"304","","NATIONAL",2015,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) ","PRICE RECEIVED, MEASURED IN $ / CWT","DRY EDIBLE, (EXCL CHICKPEAS)","TOTAL","$ / CWT","BEANS",27.3
"305","","NATIONAL",2015,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) ","PRICE RECEIVED, MEASURED IN $ / CWT","DRY EDIBLE, (EXCL CHICKPEAS)","TOTAL","$ / CWT","BEANS",29.9
"306","","NATIONAL",2015,"BEANS, DRY EDIBLE, BLACK ","ACRES HARVESTED","DRY EDIBLE, BLACK","TOTAL","ACRES","BEANS",323500
"307","","NATIONAL",2015,"BEANS, DRY EDIBLE, BLACK ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, BLACK","TOTAL","LB / ACRE","BEANS",1728
"308","","NATIONAL",2015,"BEANS, DRY EDIBLE, BLACKEYE ","ACRES HARVESTED","DRY EDIBLE, BLACKEYE","TOTAL","ACRES","BEANS",35200
"309","","NATIONAL",2015,"BEANS, DRY EDIBLE, BLACKEYE ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, BLACKEYE","TOTAL","LB / ACRE","BEANS",1605
"310","","NATIONAL",2015,"BEANS, DRY EDIBLE, CRANBERRY ","ACRES HARVESTED","DRY EDIBLE, CRANBERRY","TOTAL","ACRES","BEANS",8000
"311","","NATIONAL",2015,"BEANS, DRY EDIBLE, CRANBERRY ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, CRANBERRY","TOTAL","LB / ACRE","BEANS",1838
"312","","NATIONAL",2015,"BEANS, DRY EDIBLE, DARK, RED, KIDNEY ","ACRES HARVESTED","DRY EDIBLE, DARK, RED, KIDNEY","TOTAL","ACRES","BEANS",75800
"313","","NATIONAL",2015,"BEANS, DRY EDIBLE, DARK, RED, KIDNEY ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, DARK, RED, KIDNEY","TOTAL","LB / ACRE","BEANS",2077
"314","","NATIONAL",2015,"BEANS, DRY EDIBLE, GREAT NORTHERN ","ACRES HARVESTED","DRY EDIBLE, GREAT NORTHERN","TOTAL","ACRES","BEANS",42300
