"","asd_desc","agg_level_desc","year","crop","info","class_desc","domain_desc","unit_desc","commodity_desc","value"
"159","","NATIONAL",1990,"TOBACCO, CIGAR BINDER CONN VALLEY BROADLEAF (TYPE 51) ","YIELD, MEASURED IN LB / ACRE","CIGAR BINDER CONN VALLEY BROADLEAF (TYPE 51)","TOTAL","LB / ACRE","TOBACCO",1758
"160","","NATIONAL",1990,"TOBACCO, CIGAR BINDER NORTHERN WISCONSIN (TYPE 55) ","ACRES HARVESTED","CIGAR BINDER NORTHERN WISCONSIN (TYPE 55)","TOTAL","ACRES","TOBACCO",2800
"161","","NATIONAL",1990,"TOBACCO, CIGAR BINDER NORTHERN WISCONSIN (TYPE 55) ","PRICE RECEIVED, MEASURED IN $ / LB","CIGAR BINDER NORTHERN WISCONSIN (TYPE 55)","TOTAL","$ / LB","TOBACCO",1.5
"162","","NATIONAL",1990,"TOBACCO, CIGAR BINDER NORTHERN WISCONSIN (TYPE 55) ","YIELD, MEASURED IN LB / ACRE","CIGAR BINDER NORTHERN WISCONSIN (TYPE 55)","TOTAL","LB / ACRE","TOBACCO",1435
"163","","NATIONAL",1990,"TOBACCO, CIGAR BINDER SOUTHERN WISCONSIN (TYPE 54) ","ACRES HARVESTED","CIGAR BINDER SOUTHERN WISCONSIN (TYPE 54)","TOTAL","ACRES","TOBACCO",4100
"164","","NATIONAL",1990,"TOBACCO, CIGAR BINDER SOUTHERN WISCONSIN (TYPE 54) ","PRICE RECEIVED, MEASURED IN $ / LB","CIGAR BINDER SOUTHERN WISCONSIN (TYPE 54)","TOTAL","$ / LB","TOBACCO",1.5
"165","","NATIONAL",1990,"TOBACCO, CIGAR BINDER SOUTHERN WISCONSIN (TYPE 54) ","YIELD, MEASURED IN LB / ACRE","CIGAR BINDER SOUTHERN WISCONSIN (TYPE 54)","TOTAL","LB / ACRE","TOBACCO",2275
"166","","NATIONAL",1990,"TOBACCO, CIGAR BINDER WISCONSIN (CLASS 5B) ","ACRES HARVESTED","CIGAR BINDER WISCONSIN (CLASS 5B)","TOTAL","ACRES","TOBACCO",6900
"167","","NATIONAL",1990,"TOBACCO, CIGAR BINDER WISCONSIN (CLASS 5B) ","PRICE RECEIVED, MEASURED IN $ / LB","CIGAR BINDER WISCONSIN (CLASS 5B)","TOTAL","$ / LB","TOBACCO",1.5
"168","","NATIONAL",1990,"TOBACCO, CIGAR BINDER WISCONSIN (CLASS 5B) ","YIELD, MEASURED IN LB / ACRE","CIGAR BINDER WISCONSIN (CLASS 5B)","TOTAL","LB / ACRE","TOBACCO",1934
"169","","NATIONAL",1990,"TOBACCO, CIGAR FILLER (CLASS 4) ","ACRES HARVESTED","CIGAR FILLER (CLASS 4)","TOTAL","ACRES","TOBACCO",6400
"170","","NATIONAL",1990,"TOBACCO, CIGAR FILLER (CLASS 4) ","PRICE RECEIVED, MEASURED IN $ / LB","CIGAR FILLER (CLASS 4)","TOTAL","$ / LB","TOBACCO",1.39
"171","","NATIONAL",1990,"TOBACCO, CIGAR FILLER (CLASS 4) ","YIELD, MEASURED IN LB / ACRE","CIGAR FILLER (CLASS 4)","TOTAL","LB / ACRE","TOBACCO",2050
"172","","NATIONAL",1990,"TOBACCO, CIGAR FILLER PA SEED LEAF (TYPE 41) ","ACRES HARVESTED","CIGAR FILLER PA SEED LEAF (TYPE 41)","TOTAL","ACRES","TOBACCO",6400
"173","","NATIONAL",1990,"TOBACCO, CIGAR FILLER PA SEED LEAF (TYPE 41) ","PRICE RECEIVED, MEASURED IN $ / LB","CIGAR FILLER PA SEED LEAF (TYPE 41)","TOTAL","$ / LB","TOBACCO",1.39
"174","","NATIONAL",1990,"TOBACCO, CIGAR FILLER PA SEED LEAF (TYPE 41) ","YIELD, MEASURED IN LB / ACRE","CIGAR FILLER PA SEED LEAF (TYPE 41)","TOTAL","LB / ACRE","TOBACCO",2050
"175","","NATIONAL",1990,"TOBACCO, CIGAR TYPES (CLASS 4-6) ","ACRES HARVESTED","CIGAR TYPES (CLASS 4-6)","TOTAL","ACRES","TOBACCO",15590
"176","","NATIONAL",1990,"TOBACCO, CIGAR TYPES (CLASS 4-6) ","PRICE RECEIVED, MEASURED IN $ / LB","CIGAR TYPES (CLASS 4-6)","TOTAL","$ / LB","TOBACCO",3.199
"177","","NATIONAL",1990,"TOBACCO, CIGAR TYPES (CLASS 4-6) ","YIELD, MEASURED IN LB / ACRE","CIGAR TYPES (CLASS 4-6)","TOTAL","LB / ACRE","TOBACCO",1942
"178","","NATIONAL",1990,"TOBACCO, CIGAR WRAPPER (CLASS 6) ","ACRES HARVESTED","CIGAR WRAPPER (CLASS 6)","TOTAL","ACRES","TOBACCO",1630
"179","","NATIONAL",1990,"TOBACCO, CIGAR WRAPPER (CLASS 6) ","PRICE RECEIVED, MEASURED IN $ / LB","CIGAR WRAPPER (CLASS 6)","TOTAL","$ / LB","TOBACCO",21
"180","","NATIONAL",1990,"TOBACCO, CIGAR WRAPPER (CLASS 6) ","YIELD, MEASURED IN LB / ACRE","CIGAR WRAPPER (CLASS 6)","TOTAL","LB / ACRE","TOBACCO",1627
"181","","NATIONAL",1990,"TOBACCO, CIGAR WRAPPER CONN VALLEY SHADE-GROWN (TYPE 61) ","ACRES HARVESTED","CIGAR WRAPPER CONN VALLEY SHADE-GROWN (TYPE 61)","TOTAL","ACRES","TOBACCO",1630
"182","","NATIONAL",1990,"TOBACCO, CIGAR WRAPPER CONN VALLEY SHADE-GROWN (TYPE 61) ","PRICE RECEIVED, MEASURED IN $ / LB","CIGAR WRAPPER CONN VALLEY SHADE-GROWN (TYPE 61)","TOTAL","$ / LB","TOBACCO",21
"183","","NATIONAL",1990,"TOBACCO, CIGAR WRAPPER CONN VALLEY SHADE-GROWN (TYPE 61) ","YIELD, MEASURED IN LB / ACRE","CIGAR WRAPPER CONN VALLEY SHADE-GROWN (TYPE 61)","TOTAL","LB / ACRE","TOBACCO",1627
"184","","NATIONAL",1990,"TOBACCO, FIRE-CURED (CLASS 2) ","ACRES HARVESTED","FIRE-CURED (CLASS 2)","TOTAL","ACRES","TOBACCO",15440
"185","","NATIONAL",1990,"TOBACCO, FIRE-CURED (CLASS 2) ","PRICE RECEIVED, MEASURED IN $ / LB","FIRE-CURED (CLASS 2)","TOTAL","$ / LB","TOBACCO",1.924
"186","","NATIONAL",1990,"TOBACCO, FIRE-CURED (CLASS 2) ","YIELD, MEASURED IN LB / ACRE","FIRE-CURED (CLASS 2)","TOTAL","LB / ACRE","TOBACCO",2265
"187","","NATIONAL",1990,"TOBACCO, FIRE-CURED EASTERN DISTRICT (TYPE 22) ","ACRES HARVESTED","FIRE-CURED EASTERN DISTRICT (TYPE 22)","TOTAL","ACRES","TOBACCO",9750
"188","","NATIONAL",1990,"TOBACCO, FIRE-CURED EASTERN DISTRICT (TYPE 22) ","PRICE RECEIVED, MEASURED IN $ / LB","FIRE-CURED EASTERN DISTRICT (TYPE 22)","TOTAL","$ / LB","TOBACCO",1.974
"189","","NATIONAL",1990,"TOBACCO, FIRE-CURED EASTERN DISTRICT (TYPE 22) ","YIELD, MEASURED IN LB / ACRE","FIRE-CURED EASTERN DISTRICT (TYPE 22)","TOTAL","LB / ACRE","TOBACCO",2352
"190","","NATIONAL",1990,"TOBACCO, FIRE-CURED VA BELT (TYPE 21) ","ACRES HARVESTED","FIRE-CURED VA BELT (TYPE 21)","TOTAL","ACRES","TOBACCO",2100
"191","","NATIONAL",1990,"TOBACCO, FIRE-CURED VA BELT (TYPE 21) ","PRICE RECEIVED, MEASURED IN $ / LB","FIRE-CURED VA BELT (TYPE 21)","TOTAL","$ / LB","TOBACCO",1.602
"192","","NATIONAL",1990,"TOBACCO, FIRE-CURED VA BELT (TYPE 21) ","YIELD, MEASURED IN LB / ACRE","FIRE-CURED VA BELT (TYPE 21)","TOTAL","LB / ACRE","TOBACCO",1315
"193","","NATIONAL",1990,"TOBACCO, FIRE-CURED WESTERN DISTRICT (TYPE 23) ","ACRES HARVESTED","FIRE-CURED WESTERN DISTRICT (TYPE 23)","TOTAL","ACRES","TOBACCO",3590
"194","","NATIONAL",1990,"TOBACCO, FIRE-CURED WESTERN DISTRICT (TYPE 23) ","PRICE RECEIVED, MEASURED IN $ / LB","FIRE-CURED WESTERN DISTRICT (TYPE 23)","TOTAL","$ / LB","TOBACCO",1.899
"195","","NATIONAL",1990,"TOBACCO, FIRE-CURED WESTERN DISTRICT (TYPE 23) ","YIELD, MEASURED IN LB / ACRE","FIRE-CURED WESTERN DISTRICT (TYPE 23)","TOTAL","LB / ACRE","TOBACCO",2586
"196","","NATIONAL",1990,"TOBACCO, FLUE-CURED (CLASS 1) ","ACRES HARVESTED","FLUE-CURED (CLASS 1)","TOTAL","ACRES","TOBACCO",416900
"197","","NATIONAL",1990,"TOBACCO, FLUE-CURED (CLASS 1) ","PRICE RECEIVED, MEASURED IN $ / LB","FLUE-CURED (CLASS 1)","TOTAL","$ / LB","TOBACCO",1.673
"198","","NATIONAL",1990,"TOBACCO, FLUE-CURED (CLASS 1) ","YIELD, MEASURED IN LB / ACRE","FLUE-CURED (CLASS 1)","TOTAL","LB / ACRE","TOBACCO",2253
"199","","NATIONAL",1990,"TOBACCO, FLUE-CURED EAST NC BELT (TYPE 12) ","ACRES HARVESTED","FLUE-CURED EAST NC BELT (TYPE 12)","TOTAL","ACRES","TOBACCO",135000
"200","","NATIONAL",1990,"TOBACCO, FLUE-CURED EAST NC BELT (TYPE 12) ","PRICE RECEIVED, MEASURED IN $ / LB","FLUE-CURED EAST NC BELT (TYPE 12)","TOTAL","$ / LB","TOBACCO",1.692
"201","","NATIONAL",1990,"TOBACCO, FLUE-CURED EAST NC BELT (TYPE 12) ","YIELD, MEASURED IN LB / ACRE","FLUE-CURED EAST NC BELT (TYPE 12)","TOTAL","LB / ACRE","TOBACCO",2370
"202","","NATIONAL",1990,"TOBACCO, FLUE-CURED GA-FLA BELT (TYPE 14) ","ACRES HARVESTED","FLUE-CURED GA-FLA BELT (TYPE 14)","TOTAL","ACRES","TOBACCO",49900
"203","","NATIONAL",1990,"TOBACCO, FLUE-CURED GA-FLA BELT (TYPE 14) ","PRICE RECEIVED, MEASURED IN $ / LB","FLUE-CURED GA-FLA BELT (TYPE 14)","TOTAL","$ / LB","TOBACCO",1.69
"204","","NATIONAL",1990,"TOBACCO, FLUE-CURED GA-FLA BELT (TYPE 14) ","YIELD, MEASURED IN LB / ACRE","FLUE-CURED GA-FLA BELT (TYPE 14)","TOTAL","LB / ACRE","TOBACCO",2463
"205","","NATIONAL",1990,"TOBACCO, FLUE-CURED NC BORD & SC BELT (TYPE 13) ","ACRES HARVESTED","FLUE-CURED NC BORD & SC BELT (TYPE 13)","TOTAL","ACRES","TOBACCO",86000
"206","","NATIONAL",1990,"TOBACCO, FLUE-CURED NC BORD & SC BELT (TYPE 13) ","PRICE RECEIVED, MEASURED IN $ / LB","FLUE-CURED NC BORD & SC BELT (TYPE 13)","TOTAL","$ / LB","TOBACCO",1.606
"207","","NATIONAL",1990,"TOBACCO, FLUE-CURED NC BORD & SC BELT (TYPE 13) ","YIELD, MEASURED IN LB / ACRE","FLUE-CURED NC BORD & SC BELT (TYPE 13)","TOTAL","LB / ACRE","TOBACCO",2210
"208","","NATIONAL",1990,"TOBACCO, FLUE-CURED OLD/MID BELTS (TYPE 11) ","ACRES HARVESTED","FLUE-CURED OLD/MID BELTS (TYPE 11)","TOTAL","ACRES","TOBACCO",146000
"209","","NATIONAL",1990,"TOBACCO, FLUE-CURED OLD/MID BELTS (TYPE 11) ","PRICE RECEIVED, MEASURED IN $ / LB","FLUE-CURED OLD/MID BELTS (TYPE 11)","TOTAL","$ / LB","TOBACCO",1.687
"210","","NATIONAL",1990,"TOBACCO, FLUE-CURED OLD/MID BELTS (TYPE 11) ","YIELD, MEASURED IN LB / ACRE","FLUE-CURED OLD/MID BELTS (TYPE 11)","TOTAL","LB / ACRE","TOBACCO",2098
"211","","NATIONAL",1990,"WHEAT ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","WHEAT",NA
"212","","NATIONAL",1990,"WHEAT ","PRICE RECEIVED, MEASURED IN $ / BU","ALL CLASSES","TOTAL","$ / BU","WHEAT",2.61
"213","","NATIONAL",1990,"WHEAT ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","WHEAT",39.5
"214","","NATIONAL",1990,"WHEAT, RED, HARD ","PRICE RECEIVED, MEASURED IN $ / BU","RED, HARD","TOTAL","$ / BU","WHEAT",2.57
"215","","NATIONAL",1990,"WHEAT, SPRING, (EXCL DURUM) ","ACRES HARVESTED","SPRING, (EXCL DURUM)","TOTAL","ACRES","WHEAT",NA
"216","","NATIONAL",1990,"WHEAT, SPRING, (EXCL DURUM) ","PRICE RECEIVED, MEASURED IN $ / BU","SPRING, (EXCL DURUM)","TOTAL","$ / BU","WHEAT",2.58
"217","","NATIONAL",1990,"WHEAT, SPRING, (EXCL DURUM) ","YIELD, MEASURED IN BU / ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / ACRE","WHEAT",36.7
"218","","NATIONAL",1990,"WHEAT, SPRING, DURUM ","ACRES HARVESTED","SPRING, DURUM","TOTAL","ACRES","WHEAT",NA
"219","","NATIONAL",1990,"WHEAT, SPRING, DURUM ","PRICE RECEIVED, MEASURED IN $ / BU","SPRING, DURUM","TOTAL","$ / BU","WHEAT",2.63
"220","","NATIONAL",1990,"WHEAT, SPRING, DURUM ","YIELD, MEASURED IN BU / ACRE","SPRING, DURUM","TOTAL","BU / ACRE","WHEAT",34.9
"221","","NATIONAL",1990,"WHEAT, WHITE ","PRICE RECEIVED, MEASURED IN $ / BU","WHITE","TOTAL","$ / BU","WHEAT",2.64
"222","","NATIONAL",1990,"WHEAT, WINTER ","ACRES HARVESTED","WINTER","TOTAL","ACRES","WHEAT",NA
"223","","NATIONAL",1990,"WHEAT, WINTER ","PRICE RECEIVED, MEASURED IN $ / BU","WINTER","TOTAL","$ / BU","WHEAT",2.62
"224","","NATIONAL",1990,"WHEAT, WINTER ","YIELD, MEASURED IN BU / ACRE","WINTER","TOTAL","BU / ACRE","WHEAT",40.7
"225","","NATIONAL",1990,"WHEAT, WINTER, RED, SOFT ","PRICE RECEIVED, MEASURED IN $ / BU","WINTER, RED, SOFT","TOTAL","$ / BU","WHEAT",2.78
"226","","NATIONAL",1990,"APPLES ","PRICE RECEIVED, MEASURED IN $ / LB","ALL CLASSES","TOTAL","$ / LB","APPLES",0.151
"227","","NATIONAL",1990,"APPLES, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / LB","ALL CLASSES","TOTAL","$ / LB","APPLES",0.209
"228","","NATIONAL",1990,"APPLES, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","APPLES",144
"229","","NATIONAL",1990,"APPLES, PROCESSING, CANNED ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","APPLES",169
"230","","NATIONAL",1990,"APPLES, PROCESSING, DRIED ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","APPLES",125
"231","","NATIONAL",1990,"APPLES, PROCESSING, FROZEN ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","APPLES",172
"232","","NATIONAL",1990,"APPLES, PROCESSING, JUICE ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","APPLES",124
"233","","NATIONAL",1990,"APPLES, PROCESSING, OTHER ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","APPLES",149
"234","","NATIONAL",1990,"APRICOTS ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","APRICOTS",340
"235","","NATIONAL",1990,"APRICOTS, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","APRICOTS",591
"236","","NATIONAL",1990,"APRICOTS, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","APRICOTS",276
"237","","NATIONAL",1990,"AVOCADOS ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","AVOCADOS",1320
"238","","NATIONAL",1990,"AVOCADOS, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","AVOCADOS",1310
"239","","NATIONAL",1990,"AVOCADOS, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","AVOCADOS",1370
"240","","NATIONAL",1990,"CHERRIES, SWEET ","PRICE RECEIVED, MEASURED IN $ / TON","SWEET","TOTAL","$ / TON","CHERRIES",894
"241","","NATIONAL",1990,"CHERRIES, SWEET, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / TON","SWEET","TOTAL","$ / TON","CHERRIES",1310
"242","","NATIONAL",1990,"CHERRIES, SWEET, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / TON","SWEET","TOTAL","$ / TON","CHERRIES",424
"243","","NATIONAL",1990,"CHERRIES, SWEET, PROCESSING, (EXCL CANNED & BRINED) ","PRICE RECEIVED, MEASURED IN $ / TON","SWEET","TOTAL","$ / TON","CHERRIES",304
"244","","NATIONAL",1990,"CHERRIES, SWEET, PROCESSING, BRINED ","PRICE RECEIVED, MEASURED IN $ / TON","SWEET","TOTAL","$ / TON","CHERRIES",425
"245","","NATIONAL",1990,"CHERRIES, SWEET, PROCESSING, CANNED ","PRICE RECEIVED, MEASURED IN $ / TON","SWEET","TOTAL","$ / TON","CHERRIES",592
"246","","NATIONAL",1990,"CHERRIES, TART ","PRICE RECEIVED, MEASURED IN $ / LB","TART","TOTAL","$ / LB","CHERRIES",0.181
"247","","NATIONAL",1990,"CHERRIES, TART, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / LB","TART","TOTAL","$ / LB","CHERRIES",0.383
"248","","NATIONAL",1990,"CHERRIES, TART, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / LB","TART","TOTAL","$ / LB","CHERRIES",0.176
"249","","NATIONAL",1990,"CHERRIES, TART, PROCESSING, (EXCL CANNED & FROZEN) ","PRICE RECEIVED, MEASURED IN $ / LB","TART","TOTAL","$ / LB","CHERRIES",0.158
"250","","NATIONAL",1990,"CHERRIES, TART, PROCESSING, CANNED ","PRICE RECEIVED, MEASURED IN $ / LB","TART","TOTAL","$ / LB","CHERRIES",0.184
"251","","NATIONAL",1990,"CHERRIES, TART, PROCESSING, FROZEN ","PRICE RECEIVED, MEASURED IN $ / LB","TART","TOTAL","$ / LB","CHERRIES",0.171
"252","","NATIONAL",1990,"COFFEE ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","COFFEE",2400
"253","","NATIONAL",1990,"COFFEE ","PRICE RECEIVED, MEASURED IN $ / LB","ALL CLASSES","TOTAL","$ / LB","COFFEE",2.7
"254","","NATIONAL",1990,"COFFEE ","YIELD, MEASURED IN LB / ACRE","ALL CLASSES","TOTAL","LB / ACRE","COFFEE",1170
"255","","NATIONAL",1990,"CRANBERRIES ","PRICE RECEIVED, MEASURED IN $ / BARREL","ALL CLASSES","TOTAL","$ / BARREL","CRANBERRIES",46.1
"256","","NATIONAL",1990,"GRAPEFRUIT ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","ALL CLASSES","TOTAL","$ / BOX, PHD EQUIV","GRAPEFRUIT",7.49
"257","","NATIONAL",1990,"GRAPEFRUIT ","YIELD, MEASURED IN BOXES / ACRE","ALL CLASSES","TOTAL","BOXES / ACRE","GRAPEFRUIT",335
"258","","NATIONAL",1990,"GRAPEFRUIT, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","ALL CLASSES","TOTAL","$ / BOX, PHD EQUIV","GRAPEFRUIT",11.6
"259","","NATIONAL",1990,"GRAPEFRUIT, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","ALL CLASSES","TOTAL","$ / BOX, PHD EQUIV","GRAPEFRUIT",4.18
"260","","NATIONAL",1990,"LEMONS ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","ALL CLASSES","TOTAL","$ / BOX, PHD EQUIV","LEMONS",15.04
"261","","NATIONAL",1990,"LEMONS ","YIELD, MEASURED IN BOXES / ACRE","ALL CLASSES","TOTAL","BOXES / ACRE","LEMONS",294
"262","","NATIONAL",1990,"LEMONS, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","ALL CLASSES","TOTAL","$ / BOX, PHD EQUIV","LEMONS",21.21
"263","","NATIONAL",1990,"LEMONS, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","ALL CLASSES","TOTAL","$ / BOX, PHD EQUIV","LEMONS",3.12
"264","","NATIONAL",1990,"ORANGES ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","ALL CLASSES","TOTAL","$ / BOX, PHD EQUIV","ORANGES",7.96
"265","","NATIONAL",1990,"ORANGES ","YIELD, MEASURED IN BOXES / ACRE","ALL CLASSES","TOTAL","BOXES / ACRE","ORANGES",308
"266","","NATIONAL",1990,"ORANGES, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","ALL CLASSES","TOTAL","$ / BOX, PHD EQUIV","ORANGES",10.27
"267","","NATIONAL",1990,"ORANGES, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","ALL CLASSES","TOTAL","$ / BOX, PHD EQUIV","ORANGES",7.09
"268","","NATIONAL",1990,"ORANGES, MID & NAVEL ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","MID & NAVEL","TOTAL","$ / BOX, PHD EQUIV","ORANGES",7.93
"269","","NATIONAL",1990,"ORANGES, MID & NAVEL ","YIELD, MEASURED IN BOXES / ACRE","MID & NAVEL","TOTAL","BOXES / ACRE","ORANGES",341
"270","","NATIONAL",1990,"ORANGES, MID & NAVEL, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","MID & NAVEL","TOTAL","$ / BOX, PHD EQUIV","ORANGES",9.94
"271","","NATIONAL",1990,"ORANGES, MID & NAVEL, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","MID & NAVEL","TOTAL","$ / BOX, PHD EQUIV","ORANGES",7.03
"272","","NATIONAL",1990,"ORANGES, VALENCIA ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","VALENCIA","TOTAL","$ / BOX, PHD EQUIV","ORANGES",8.01
"273","","NATIONAL",1990,"ORANGES, VALENCIA ","YIELD, MEASURED IN BOXES / ACRE","VALENCIA","TOTAL","BOXES / ACRE","ORANGES",268
"274","","NATIONAL",1990,"ORANGES, VALENCIA, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","VALENCIA","TOTAL","$ / BOX, PHD EQUIV","ORANGES",11.04
"275","","NATIONAL",1990,"ORANGES, VALENCIA, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","VALENCIA","TOTAL","$ / BOX, PHD EQUIV","ORANGES",7.18
"276","","NATIONAL",1990,"TANGERINES ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","ALL CLASSES","TOTAL","$ / BOX, PHD EQUIV","TANGERINES",18.15
"277","","NATIONAL",1990,"TANGERINES ","YIELD, MEASURED IN BOXES / ACRE","ALL CLASSES","TOTAL","BOXES / ACRE","TANGERINES",199
"278","","NATIONAL",1990,"TANGERINES, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","ALL CLASSES","TOTAL","$ / BOX, PHD EQUIV","TANGERINES",24.85
"279","","NATIONAL",1990,"TANGERINES, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","ALL CLASSES","TOTAL","$ / BOX, PHD EQUIV","TANGERINES",4.32
"280","","NATIONAL",1990,"GINGER ROOT ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","GINGER ROOT",190
"281","","NATIONAL",1990,"GINGER ROOT ","PRICE RECEIVED, MEASURED IN $ / LB","ALL CLASSES","TOTAL","$ / LB","GINGER ROOT",0.715
"282","","NATIONAL",1990,"GINGER ROOT ","YIELD, MEASURED IN LB / ACRE","ALL CLASSES","TOTAL","LB / ACRE","GINGER ROOT",50000
"283","","NATIONAL",1990,"POTATOES ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","POTATOES",NA
"284","","NATIONAL",1990,"POTATOES ","PRICE RECEIVED, MEASURED IN $ / CWT","ALL CLASSES","TOTAL","$ / CWT","POTATOES",6.08
"285","","NATIONAL",1990,"POTATOES ","YIELD, MEASURED IN CWT / ACRE","ALL CLASSES","TOTAL","CWT / ACRE","POTATOES",293
"286","","NATIONAL",1990,"POTATOES, FALL ","ACRES HARVESTED","FALL","TOTAL","ACRES","POTATOES",NA
"287","","NATIONAL",1990,"POTATOES, FALL ","PRICE RECEIVED, MEASURED IN $ / CWT","FALL","TOTAL","$ / CWT","POTATOES",5.42
"288","","NATIONAL",1990,"POTATOES, FALL ","YIELD, MEASURED IN CWT / ACRE","FALL","TOTAL","CWT / ACRE","POTATOES",302
"289","","NATIONAL",1990,"POTATOES, SPRING ","ACRES HARVESTED","SPRING","TOTAL","ACRES","POTATOES",95100
"290","","NATIONAL",1990,"POTATOES, SPRING ","PRICE RECEIVED, MEASURED IN $ / CWT","SPRING","TOTAL","$ / CWT","POTATOES",10.1
"291","","NATIONAL",1990,"POTATOES, SPRING ","YIELD, MEASURED IN CWT / ACRE","SPRING","TOTAL","CWT / ACRE","POTATOES",254
"292","","NATIONAL",1990,"POTATOES, SUMMER ","ACRES HARVESTED","SUMMER","TOTAL","ACRES","POTATOES",96300
"293","","NATIONAL",1990,"POTATOES, SUMMER ","PRICE RECEIVED, MEASURED IN $ / CWT","SUMMER","TOTAL","$ / CWT","POTATOES",8.92
"294","","NATIONAL",1990,"POTATOES, SUMMER ","YIELD, MEASURED IN CWT / ACRE","SUMMER","TOTAL","CWT / ACRE","POTATOES",240
"295","","NATIONAL",1990,"POTATOES, WINTER ","ACRES HARVESTED","WINTER","TOTAL","ACRES","POTATOES",13200
"296","","NATIONAL",1990,"POTATOES, WINTER ","PRICE RECEIVED, MEASURED IN $ / CWT","WINTER","TOTAL","$ / CWT","POTATOES",30.9
"297","","NATIONAL",1990,"POTATOES, WINTER ","YIELD, MEASURED IN CWT / ACRE","WINTER","TOTAL","CWT / ACRE","POTATOES",178
"298","","NATIONAL",1990,"SWEET POTATOES ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","SWEET POTATOES",89500
"299","","NATIONAL",1990,"SWEET POTATOES ","PRICE RECEIVED, MEASURED IN $ / CWT","ALL CLASSES","TOTAL","$ / CWT","SWEET POTATOES",9.7
"300","","NATIONAL",1990,"SWEET POTATOES ","YIELD, MEASURED IN CWT / ACRE","ALL CLASSES","TOTAL","CWT / ACRE","SWEET POTATOES",141
